Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1979,2,,38,12.0,Y,,Shane Allen (minors),INF,,,,,,,,,,,,,HS,"Palm Bay HS (Melbourne, FL)",2
1978,2,,39,13.0,Y,,Mel Hall (minors),OF,8.7,1276.0,4237.0,134.0,0.276,0.755,,,,,,,HS,"Port Byron HS (Port Byron, NY)",2
1977,2,,38,12.0,N,,Terry Francona (minors),1B,-3.0,707.0,1731.0,16.0,0.274,0.652,1.0,0.0,0.0,0.0,0.0,0.0,HS,"New Brighton HS (New Brighton, PA)",2
1976,2,,31,7.0,Y,,Buddy Lowe (minors),RHP,,,,,,,,,,,,,HS,"Sarasota HS (Sarasota, FL)",2
1975,2,,28,4.0,Y,,Lee Smith (minors),RHP,28.9,770.0,64.0,1.0,0.047,0.183,1022.0,71.0,92.0,3.03,1.26,478.0,HS,"Castor HS (Castor, LA)",2
1974,2,,31,7.0,Y,,Mike Sember (minors),SS,-0.2,12.0,7.0,0.0,0.286,0.661,,,,,,,4Yr,"University of Tulsa (Tulsa, OK)",2
1973,2,,40,16.0,Y,,Darrell Turner (minors),RHP,,,,,,,,,,,,,HS,"Ocoee HS (Ocoee, FL)",2
1972,2,,39,15.0,Y,,Clifford Hall (minors),OF,,,,,,,,,,,,,HS,"Tamalpais HS (Mill Valley, CA)",2
1971,2,,40,16.0,Y,,Steven Haug (minors),C,,,,,,,,,,,,,HS,"Wood River HS (Wood River, IL)",2
1970,2,,43,19.0,Y,,Dyain Frazier (minors),LHP,,,,,,,,,,,,,HS,"Elmore HS (Houston, TX)",2
1969,2,,40,16.0,Y,,Larry Gura (minors),LHP,21.4,62.0,33.0,0.0,0.091,0.234,403.0,126.0,97.0,3.76,1.28,14.0,4Yr,"Arizona State University (Tempe, AZ)",2
1968,2,,35,15.0,Y,,Matt Alexander (minors),3B,-1.0,374.0,168.0,0.0,0.214,0.556,,,,,,,4Yr,"Grambling State University (Grambling, LA)",2
1967,2,,22,2.0,Y,,Jimmy McMath (minors),OF,-0.1,6.0,14.0,0.0,0.143,0.286,,,,,,,HS,"Druid HS (Tuscaloosa, AL)",2
1966,2,,25,5.0,N,,C.E. Bryson (minors),OF,,,,,,,,,,,,,HS,"Findlay HS (Findlay, OH)",2
1965,2,,26,6.0,Y,,Ken Rudolph (minors),C,-0.7,328.0,743.0,6.0,0.213,0.54,,,,,,,4Yr,"Los Angeles City College (Los Angeles, CA)",2
2023,3,,81,11.0,Y,"$725,000",Josh Rivera (minors),SS,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",3
2022,3,,86,6.0,Y,"$900,000",Christopher Paciolla (minors),SS,,,,,,,,,,,,,HS,"Temecula Valley HS (Temecula, CA)",3
2021,3,,93,22.0,Y,"$900,000",Drew Gray (minors),OF,,,,,,,,,,,,,HS,"IMG Academy (Bradenton, FL)",3
2020,3,,88,16.0,Y,"$678,600",Jordan Nwogu (minors),OF,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",3
2019,3,,103,25.0,Y,"$500,000",Michael McAvene (minors),P,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",3
2018,3,,98,20.0,Y,"$520,000",Jimmy Herron (minors),CF,,,,,,,,,,,,,4Yr,"Duke University (Durham, NC)",3
2017,3,,105,30.0,Y,"$511,900",Keegan Thompson (minors),RHP,2.1,29.0,6.0,0.0,0.167,0.333,80.0,15.0,10.0,3.79,1.34,3.0,4Yr,"Auburn University (Auburn, AL)",3
2016,3,,104,27.0,Y,"$573,900",Thomas Hatch (minors),RHP,0.2,0.0,0.0,0.0,,,39.0,4.0,4.0,4.96,1.55,0.0,4Yr,"Oklahoma State University (Stillwater, OK)",3
2015,3,,82,7.0,Y,"$1,100,000",Bryan Hudson (minors),LHP,-0.1,0.0,0.0,,,,6.0,0.0,0.0,7.27,1.85,0.0,HS,"Alton HS (Alton, IL)",3
2014,3,,78,4.0,Y,"$615,000",Mark Zagunis (minors),C,0.0,42.0,55.0,0.0,0.2,0.585,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",3
2013,3,,75,2.0,Y,"$1,000,000",Jacob Hannemann (minors),CF,-0.4,11.0,20.0,1.0,0.15,0.45,,,,,,,4Yr,"Brigham Young University (Provo, UT)",3
2012,3,,101,6.0,Y,"$425,000",Ryan McNeil (minors),RHP,,,,,,,,,,,,,HS,"Nipomo HS (Nipomo, CA)",3
2011,3,,98,8.0,Y,"$500,000",Zeke DeVoss (minors),CF,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",3
2010,3,,97,15.0,Y,"$350,000",Micah Gibbs (minors),C,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",3
2009,3,,109,29.0,Y,"$320,000",Austin Kirk (minors),LHP,,,,,,,,,,,,,HS,"Owasso HS (Owasso, OK)",3
2008,3,,97,20.0,Y,"$385,000",Chris Carpenter (minors),RHP,0.0,7.0,0.0,0.0,,,18.0,1.0,0.0,5.17,2.3,0.0,4Yr,"Kent State University (Kent, OH)",3
2007,3,,97,3.0,Y,"$360,000",Tony Thomas (minors),2B,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",3
2005,3,,100,20.0,Y,"$385,000",Mark Holliman (minors),RHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",3
2005,3,,108,28.0,Y,"$315,000",*Mike Billek (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",3
2004,3,,96,25.0,Y,"$650,000",Mark Reed (minors),C,,,,,,,,,,,,,HS,"Bonita HS (La Verne, CA)",3
2003,3,,73,6.0,Y,"$500,000",Jake Fox (minors),C,-0.8,193.0,489.0,20.0,0.237,0.714,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",3
2002,3,,93,21.0,Y,"$459,000",Billy Petrick (minors),RHP,-0.2,8.0,0.0,0.0,,,8.0,0.0,0.0,7.45,1.55,0.0,HS,"Morris Community HS (Morris, IL)",3
2002,3,,96,24.0,Y,"$399,000",*Matt Craig (minors),SS,,,,,,,,,,,,,4Yr,"University of Richmond (Richmond, VA)",3
