Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1992,3,,84,16.0,Y,,Chris Gomez (minors),SS,-1.4,1515.0,4604.0,60.0,0.262,0.685,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",3
1991,3,,78,5.0,Y,,*Brian Edmondson (minors),RHP,-1.2,114.0,23.0,0.0,0.174,0.435,121.0,9.0,12.0,4.98,1.55,1.0,HS,"Norte Vista HS (Riverside, CA)",3
1991,3,,88,15.0,Y,,Justin Mashore (minors),OF,,,,,,,,,,,,,HS,"Clayton Valley Charter HS (Concord, CA)",3
1990,3,,75,2.0,Y,,Vince Bradford (minors),OF,,,,,,,,,,,,,HS,"Malvern HS (Malvern, AR)",3
1989,3,,81,21.0,Y,,Gino Tagliaferri (minors),SS,,,,,,,,,,,,,HS,"John F. Kennedy HS (Granada Hills, CA)",3
1988,3,,83,26.0,Y,,Tookie Spann (minors),OF,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)",3
1987,3,,79,21.0,Y,,Jim Hayes (minors),RHP,,,,,,,,,,,,,,,3
1986,3,,73,18.0,Y,,Zack Doster (minors),OF,,,,,,,,,,,,,HS,"T. R. Robinson HS (Tampa, FL)",3
1985,3,,80,26.0,Y,,Steve Searcy (minors),LHP,-2.0,28.0,4.0,0.0,0.0,0.0,70.0,6.0,13.0,5.68,1.73,0.0,4Yr,"University of Tennessee (Knoxville, TN)",3
1984,3,,78,24.0,Y,,Marty Freeman (minors),OF,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",3
1983,3,,69,15.0,Y,,Jeff Robinson (minors),RHP,1.4,10.0,11.0,0.0,0.091,0.182,141.0,47.0,40.0,4.79,1.44,0.0,4Yr,"Azusa Pacific University (Azusa, CA)",3
1982,3,,74,20.0,Y,,Colin Ward (minors),LHP,0.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.38,1.38,0.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",3
1981,3,,68,16.0,Y,,Bob Williamson (minors),C,,,,,,,,,,,,,HS,"Detroit Catholic Central HS (Novi, MI)",3
1980,3,,70,18.0,Unk,,Roberto Casasnovas (minors),OF,,,,,,,,,,,,,HS,"Mahwah HS (Mahwah, NJ)",3
1979,3,,65,13.0,Y,,Randy Harvey (minors),OF,,,,,,,,,,,,,HS,"Riverside Polytechnic HS (Riverside, CA)",3
1978,3,,64,12.0,N,,Fran Mullins (minors),SS,0.4,106.0,212.0,2.0,0.203,0.576,,,,,,,4Yr,"Santa Clara University (Santa Clara, CA)",3
1977,3,,57,5.0,Y,,Darrell Brown (minors),OF,0.0,210.0,591.0,1.0,0.274,0.629,,,,,,,4Yr,"California State University, Los Angeles (Los Angeles, CA)",3
1976,3,,50,2.0,Y,,Scott Johnson (minors),C,,,,,,,,,,,,,HS,"Bonita HS (La Verne, CA)",3
1975,3,,51,3.0,N,,Bob Grandas (minors),SS,,,,,,,,,,,,,HS,"Central HS (Flint, MI)",3
1974,3,,64,16.0,Y,,Stephen Viefhaus (minors),INF,,,,,,,,,,,,,JC,"St. Louis Community College, Meramec Campus (Kirkwood, MO)",3
1973,3,,67,19.0,Y,,Bob Adams (minors),3B,0.0,15.0,24.0,2.0,0.25,0.792,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",3
1972,3,,68,20.0,N,,Jim Gideon (minors),RHP,-0.2,0.0,0.0,0.0,,,1.0,0.0,0.0,7.94,2.12,0.0,HS,"Bellaire HS (Bellaire, TX)",3
1971,3,,59,11.0,Y,,Ben Hunt (minors),SS,,,,,,,,,,,,,HS,"Bel Air HS (El Paso, TX)",3
1970,3,,68,20.0,N,,James Chamberlain (minors),LHP,,,,,,,,,,,,,HS,"Ben L. Smith HS (Greensboro, NC)",3
1969,3,,67,19.0,Y,,Bill Gilbreth (minors),LHP,-0.9,11.0,12.0,0.0,0.167,0.333,14.0,2.0,1.0,6.69,1.82,0.0,4Yr,"Abilene Christian University (Abilene, TX)",3
1968,3,,58,18.0,Y,,Raymond Blosse (minors),RHP,,,,,,,,,,,,,4Yr,"High Point University (High Point, NC)",3
1967,3,,55,15.0,Y,,James Tanner (minors),OF,,,,,,,,,,,,,HS,"T. R. Robinson HS (Tampa, FL)",3
1966,3,,54,14.0,Y,,Robert Gilhooley (minors),INF,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",3
1965,3,,53,13.0,N,,Andy Messersmith (minors),RHP,40.2,347.0,729.0,5.0,0.17,0.451,344.0,130.0,99.0,2.86,1.14,14.0,4Yr,"University of California, Berkeley (Berkeley, CA)",3
2023,4,,107,6.0,Y,"$772,500",Carson Rucker (minors),3B,,,,,,,,,,,,,HS,"Goodpasture Christian School (Madison, TN)",4
2022,4,,117,11.0,Y,"$517,900",Troy Melton (minors),P,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",4
2021,4,,104,3.0,Y,"$400,000",Tyler Mattison (minors),P,,,,,,,,,,,,,4Yr,"Bryant University (Smithfield, RI)",4
2020,4,,102,1.0,Y,"$1,000,000",Gage Workman (minors),3B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
2019,4,,112,5.0,Y,"$517,400",Ryan Kreidler (minors),SS,0.1,37.0,91.0,1.0,0.165,0.429,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",4
2018,4,,105,1.0,Y,"$900,000",Kingston Liniak (minors),CF,,,,,,,,,,,,,HS,"Mission Hills HS (San Marcos, CA)",4
2017,4,,125,20.0,Y,"$325,000",Gio Arriera (minors),RHP,,,,,,,,,,,,,JC,"Palm Beach State College (Lake Worth, FL)",4
2016,4,,115,9.0,Y,"$750,000",Kyle Funkhouser (minors),RHP,0.7,4.0,0.0,0.0,,,70.0,8.0,5.0,4.2,1.51,1.0,4Yr,"University of Louisville (Louisville, KY)",4
2015,4,,130,25.0,Y,"$200,000",Kade Scivicque (minors),C,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",4
2014,4,,130,25.0,Y,"$412,400",Adam Ravenelle (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",4
2013,4,,126,20.0,Y,"$401,200",Austin Kubitza (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",4
2012,4,,154,26.0,Y,"$392,500",Drew VerHagen (minors),RHP,1.0,10.0,1.0,0.0,0.0,0.0,206.0,18.0,12.0,4.98,1.43,0.0,4Yr,"Vanderbilt University (Nashville, TN)",4
2011,4,,137,16.0,Y,"$195,300",Jason King (minors),3B,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",4
2010,4,,133,18.0,N,,Cole Green (minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",4
2009,4,,120,9.0,Y,"$245,700",Edwin Gomez (minors),SS,,,,,,,,,,,,,HS,"Puerto Rico Baseball Academy (Gurabo, Puerto Rico)",4
2008,4,,133,21.0,Y,"$230,000",Brett Jacobson (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",4
2007,4,,151,27.0,Y,"$153,000",Charlie Furbush (minors),LHP,1.3,21.0,0.0,0.0,,,247.0,13.0,24.0,3.97,1.19,1.0,4Yr,"Louisiana State University (Baton Rouge, LA)",4
2006,4,,112,6.0,Y,"$295,000",Ryan Strieby (minors),1B,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",4
2005,4,,120,10.0,Y,"$265,000",Kevin Whelan (minors),RHP,-0.1,1.0,0.0,0.0,,,3.0,0.0,0.0,9.0,3.33,0.0,4Yr,"Texas A&M University (College Station, TX)",4
2004,4,,103,2.0,Y,"$375,000",Collin Mahoney (minors),RHP,,,,,,,,,,,,,4Yr,"Clemson University (Clemson, SC)",4
2003,4,,100,3.0,Y,"$300,000",Josh Rainwater (minors),RHP,,,,,,,,,,,,,HS,"DeRidder HS (DeRidder, LA)",4
2002,4,,110,8.0,Y,,Robbie Sovie (minors),OF,,,,,,,,,,,,,HS,"Stratford Academy (Macon, GA)",4
2001,4,,117,11.0,Y,,Mike Rabelo (minors),C,-0.4,86.0,278.0,4.0,0.234,0.612,,,,,,,4Yr,"University of Tampa (Tampa, FL)",4
2000,4,,108,8.0,Y,,Mark Woodyard (minors),RHP,0.2,0.0,0.0,0.0,,,3.0,0.0,0.0,1.5,0.67,0.0,4Yr,"Bethune-Cookman University (Daytona Beach, FL)",4
1999,4,,117,3.0,Y,,Cody Ross (minors),OF,13.5,1073.0,3453.0,132.0,0.262,0.768,1.0,0.0,0.0,0.0,1.0,0.0,HS,"Carlsbad HS (Carlsbad, NM)",4
1998,4,,117,14.0,Y,,Andres Torres (minors),OF,7.8,650.0,1910.0,32.0,0.242,0.699,,,,,,,JC,"Miami Dade College (Miami, FL)",4
1997,4,,115,1.0,Y,,Alan Webb (minors),LHP,,,,,,,,,,,,,HS,"Durango HS (Las Vegas, NV)",4
1996,4,,101,6.0,Y,,Kris Keller (minors),RHP,-0.1,0.0,0.0,0.0,,,1.0,0.0,0.0,27.0,5.0,0.0,HS,"Duncan U. Fletcher HS (Neptune Beach, FL)",4
1995,4,,98,11.0,Y,,Clay Bruner (minors),RHP,,,,,,,,,,,,,HS,"Weatherford HS (Weatherford, OK)",4
1994,4,,109,18.0,Y,,Trad Sobik (minors),RHP,,,,,,,,,,,,,HS,"Clearwater Central Catholic HS (Clearwater, FL)",4
1993,4,,109,9.0,Y,,Mike Wilson (minors),RHP,,,,,,,,,,,,,JC,"Blinn College (Brenham, TX)",4
1992,4,,112,16.0,Y,,Ken Carlyle (minors),RHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",4
1991,4,,114,15.0,Y,,Sean Bergman (minors),RHP,0.6,139.0,133.0,3.0,0.113,0.323,196.0,39.0,47.0,5.28,1.58,0.0,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",4
1990,4,,103,4.0,Y,,Jimmy Alder (minors),3B,,,,,,,,,,,,,HS,"Dobyns-Bennett HS (Kingsport, TN)",4
1989,4,,108,22.0,N,,Paul Carey (minors),OF,-0.7,18.0,47.0,0.0,0.213,0.523,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",4
1988,4,,109,26.0,Y,,Lance Shebelut (minors),1B,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",4
1987,4,,105,21.0,Y,,Riccardo Ingram (minors),OF,-0.6,16.0,31.0,0.0,0.194,0.451,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",4
1986,4,,99,18.0,Y,,Bill Bean (minors),OF,-2.0,272.0,478.0,5.0,0.226,0.574,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",4
1985,4,,106,26.0,Y,,Rob Friesen (minors),RHP,,,,,,,,,,,,,HS,"Meridian HS (Meridian, ID)",4
1984,4,,104,24.0,Y,,Mike Henneman (minors),RHP,12.9,39.0,1.0,0.0,0.0,0.0,561.0,57.0,42.0,3.21,1.31,193.0,4Yr,"Oklahoma State University (Stillwater, OK)",4
1983,4,,95,15.0,Y,,Alan Dunn (minors),RHP,,,,,,,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",4
1982,4,,100,20.0,Y,,Marc Washington (minors),OF,,,,,,,,,,,,,HS,"Northwestern HS (Detroit, MI)",4
1981,4,,94,17.0,Y,,Bubby Brister (minors),SS,,,,,,,,,,,,,HS,"Neville HS (Monroe, LA)",4
1980,4,,95,18.0,N,,Bob Sebra (minors),RHP,1.0,78.0,96.0,0.0,0.146,0.355,94.0,15.0,29.0,4.71,1.48,1.0,HS,"Gloucester Catholic HS (Gloucester City, NJ)",4
1979,4,,91,13.0,Y,,Luis Sanchez (minors),RHP,,,,,,,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",4
1978,4,,90,12.0,Y,,Jerry Ujdur (minors),RHP,-0.6,0.0,0.0,0.0,,,53.0,12.0,16.0,4.78,1.44,0.0,4Yr,"University of Minnesota (Minneapolis, MN)",4
1977,4,,83,5.0,N,,Mark McKinney (minors),OF,,,,,,,,,,,,,HS,"Tennessee HS (Bristol, TN)",4
1976,4,,74,2.0,Y,,Dan Petry (minors),RHP,17.1,13.0,5.0,0.0,0.2,0.4,370.0,125.0,104.0,3.95,1.36,1.0,HS,"El Dorado HS (Placentia, CA)",4
1975,4,,75,3.0,Y,,Jason Thompson (minors),LHP,25.0,1418.0,4802.0,208.0,0.261,0.804,,,,,,,4Yr,"California State University, Northridge (Los Angeles, CA)",4
1974,4,,88,16.0,Y,,Mel Jackson (minors),SS,,,,,,,,,,,,,4Yr,"LeMoyne-Owen College (Memphis, TN)",4
1973,4,,91,19.0,Y,,Robert Trudo (minors),OF,,,,,,,,,,,,,HS,"Brookfield HS (Masury, OH)",4
1972,4,,92,20.0,Y,,Dan Meyer (minors),2B,-6.4,1118.0,3734.0,86.0,0.253,0.673,,,,,,,JC,"Santa Ana College (Santa Ana, CA)",4
1971,4,,84,12.0,Y,,Ramon Gimenez (minors),C,,,,,,,,,,,,,JC,"New York City College of Technology (Brooklyn, NY)",4
1970,4,,93,21.0,Y,,Daniel Grant (minors),C,,,,,,,,,,,,,HS,"Westchester HS (Los Angeles, CA)",4
1969,4,,91,19.0,Y,,James Newhook (minors),OF,,,,,,,,,,,,,HS,"St. Helena HS (Bronx, NY)",4
1968,4,,78,18.0,Y,,Thomas Castellar (minors),RHP,,,,,,,,,,,,,HS,"John F. Kennedy HS (Taylor, MI)",4
1967,4,,75,15.0,Y,,Leslie Tanona (minors),OF,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",4
1966,4,,74,14.0,Y,,Les Cain (minors),LHP,2.0,69.0,137.0,2.0,0.153,0.385,68.0,23.0,19.0,3.98,1.49,0.0,HS,"El Cerrito HS (El Cerrito, CA)",4
1965,4,,71,11.0,N,,Bob Reed (minors),RHP,0.7,25.0,14.0,0.0,0.143,0.343,24.0,2.0,4.0,4.13,1.39,2.0,4Yr,"University of Michigan (Ann Arbor, MI)",4
2023,5,,143,6.0,Y,"$397,500",Jaden Hamm (minors),P,,,,,,,,,,,,,4Yr,"Middle Tennessee State University (Murfreesboro, TN)",5
2022,5,,147,11.0,Y,"$386,900",Luke Gold (minors),3B,,,,,,,,,,,,,4Yr,"Boston College (Chestnut Hill, MA)",5
2021,5,,135,3.0,Y,"$400,000",Tanner Kohlhepp (minors),P,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",5
2020,5,,132,1.0,Y,"$500,000",Colt Keith (minors),3B,,,,,,,,,,,,,HS,"Biloxi HS (Biloxi, MS)",5
2019,5,,142,5.0,Y,"$386,600",Bryant Packard (minors),LF,,,,,,,,,,,,,4Yr,"East Carolina University (Greenville, NC)",5
2018,5,,135,1.0,Y,"$398,300",Adam Wolf (minors),LHP,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",5
2017,5,,155,20.0,Y,"$1,000,000",Sam McMillan (minors),C,,,,,,,,,,,,,HS,"Suwannee HS (Live Oak, FL)",5
2016,5,,145,9.0,Y,"$386,500",Mark Ecker (minors),RHP,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",5
2015,5,,160,25.0,Y,"$319,700",Cam Gibson (minors),CF,,,,,,,,,,,,,4Yr,"Michigan State University (East Lansing, MI)",5
2014,5,,160,25.0,Y,"$393,900",Shane Zeile (minors),C,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
2013,5,,156,20.0,Y,"$225,000",Buck Farmer (minors),RHP,2.7,12.0,4.0,0.0,0.25,0.5,356.0,21.0,28.0,4.98,1.43,5.0,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2012,5,,184,26.0,Y,"$211,900",Joe Rogers (minors),LHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",5
2011,5,,167,16.0,Y,"$212,000",Brandon Loy (minors),SS,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
2010,5,,163,18.0,Y,"$152,100",Alex Burgos (minors),LHP,,,,,,,,,,,,,JC,"State College of Florida, Manatee-Sarasota (Bradenton, FL)",5
2009,5,,150,9.0,Y,"$100,000",Austin Wood (minors),LHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",5
2008,5,,163,21.0,Y,"$169,000",Alex Avila (minors),C,17.1,1052.0,3060.0,105.0,0.233,0.741,3.0,0.0,0.0,2.25,1.0,0.0,4Yr,"University of Alabama (Tuscaloosa, AL)",5
2007,5,,181,27.0,Y,"$748,500",Casey Crosby (minors),LHP,-0.4,0.0,0.0,0.0,,,3.0,1.0,1.0,9.49,2.11,0.0,HS,"Kaneland HS (Maple Park, IL)",5
2006,5,,142,6.0,Y,"$197,500",Scott Sizemore (minors),2B,0.7,166.0,533.0,14.0,0.24,0.71,,,,,,,4Yr,"Virginia Commonwealth University (Richmond, VA)",5
2005,5,,150,10.0,Y,"$220,000",Jeff Larish (minors),1B,-0.6,101.0,245.0,8.0,0.225,0.688,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",5
2004,5,,133,2.0,Y,"$224,500",Andrew Kown (minors),RHP,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",5
2003,5,,130,3.0,Y,"$210,000",Danny Zell (minors),LHP,,,,,,,,,,,,,4Yr,"University of Houston (Houston, TX)",5
2002,5,,140,8.0,Y,,Bo Flowers (minors),OF,,,,,,,,,,,,,HS,"Walther Lutheran HS (Melrose Park, IL)",5
2001,5,,147,11.0,Y,,Ryan Raburn (minors),3B,3.3,946.0,2472.0,93.0,0.253,0.752,2.0,0.0,0.0,0.0,1.2,0.0,JC,"South Florida State College (Avon Park, FL)",5
2000,5,,138,8.0,Y,,Miles Durham (minors),OF,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",5
1999,5,,147,3.0,Y,,Dayle Campbell (minors),OF,,,,,,,,,,,,,JC,"Los Angeles Pierce College (Woodland Hills, CA)",5
1998,5,,147,14.0,Y,,Gregory Peterson (minors),RHP,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",5
1997,5,,145,1.0,Y,,Heath Schesser (minors),SS,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",5
1996,5,,131,6.0,Y,,Robert Fick (minors),C,2.2,846.0,2373.0,69.0,0.258,0.732,,,,,,,4Yr,"California State University, Northridge (Los Angeles, CA)",5
1995,5,,126,11.0,Y,,Rosario Ortiz (minors),RHP,,,,,,,,,,,,,JC,"Arizona Western College (Yuma, AZ)",5
1994,5,,137,18.0,Y,,Keith Smith (minors),OF,,,,,,,,,,,,,HS,"Newbury Park HS (Thousand Oaks, CA)",5
1993,5,,137,9.0,Y,,Jayson Bass (minors),OF,,,,,,,,,,,,,HS,"O'Dea HS (Seattle, WA)",5
1992,5,,140,16.0,Y,,David Mysel (minors),RHP,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",5
1991,5,,140,15.0,Y,,Paul Megrini (minors),RHP,,,,,,,,,,,,,HS,"Wallington HS (Wallington, NJ)",5
1990,5,,130,3.0,Y,,Shannon Withem (minors),RHP,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,3.0,1.67,0.0,HS,"Willow Run HS (Ypsilanti, MI)",5
1989,5,,135,22.0,Y,,Dave Keating (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
1988,5,,135,26.0,Y,,Mike Lumley (minors),RHP,,,,,,,,,,,,,4Yr,"Eastern Michigan University (Ypsilanti, MI)",5
1987,5,,131,21.0,Y,,Torey Lovullo (minors),2B,-0.9,303.0,737.0,15.0,0.224,0.636,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",5
1986,5,,125,18.0,Y,,Pat Austin (minors),SS,,,,,,,,,,,,,4Yr,"Wilmington College (Wilmington, OH)",5
1985,5,,132,26.0,Y,,Gerry Wetherell (minors),RHP,,,,,,,,,,,,,4Yr,"Mount Vernon Nazarene University (Mount Vernon, OH)",5
1984,5,,130,24.0,Unk,,Al Labozzetta (minors),LHP,,,,,,,,,,,,,4Yr,"New York Institute of Technology (Old Westbury, NY)",5
1983,5,,121,15.0,Y,,Billy Hinz (minors),RHP,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",5
1982,5,,126,20.0,Y,,Benny Ruiz (minors),SS,,,,,,,,,,,,,4Yr,"Midwestern State University (Wichita Falls, TX)",5
1981,5,,120,17.0,Y,,Stan Barker (minors),OF,,,,,,,,,,,,,4Yr,"Alcorn State University (Lorman, MS)",5
1980,5,,121,18.0,Y,,Lawrence Gilmore (minors),1B,,,,,,,,,,,,,HS,"West Covina HS (West Covina, CA)",5
1979,5,,117,13.0,Y,,Jon Driver (minors),C,,,,,,,,,,,,,HS,"Shelby County HS (Shelbyville, KY)",5
1978,5,,116,12.0,Y,,Marty Castillo (minors),3B,-0.9,201.0,352.0,8.0,0.19,0.532,,,,,,,4Yr,"Chapman University (Orange, CA)",5
1977,5,,109,5.0,Y,,Donald Taylor (minors),3B,,,,,,,,,,,,,HS,"Fair Park HS (Shreveport, LA)",5
1976,5,,98,2.0,Y,,Jack Morris (minors),RHP,43.5,23.0,1.0,0.0,0.0,0.0,549.0,254.0,186.0,3.9,1.3,0.0,4Yr,"Brigham Young University (Provo, UT)",5
1975,5,,99,3.0,Y,,Lou Whitaker (minors),3B,75.1,2390.0,8570.0,244.0,0.276,0.789,,,,,,,HS,"Martinsville HS (Martinsville, VA)",5
1974,5,,112,16.0,Y,,Ronald Martinez (minors),OF,,,,,,,,,,,,,HS,"Buena HS (Ventura, CA)",5
1973,5,,115,19.0,Y,,Mike Elders (minors),RHP,,,,,,,,,,,,,HS,"Clay HS (Oregon, OH)",5
1972,5,,116,20.0,Y,,James Murray (minors),LHP,,,,,,,,,,,,,HS,"St. Mary's of Redford HS (Detroit, MI)",5
1971,5,,109,12.0,Y,,Billy Michael (minors),OF,,,,,,,,,,,,,HS,"Jackson HS (Charleston, WV)",5
1970,5,,118,21.0,Y,,Thomas Lantz (minors),RHP,,,,,,,,,,,,,HS,"Akron East HS (Akron, OH)",5
1969,5,,115,19.0,Y,,Donald Hether (minors),SS,,,,,,,,,,,,,,,5
1968,5,,102,18.0,N,,Thomas Miller (minors),OF,,,,,,,,,,,,,HS,"Reading HS (Reading, PA)",5
1967,5,,95,15.0,Y,,Paul Jata (minors),C,-0.2,32.0,74.0,0.0,0.23,0.553,,,,,,,HS,"Long Island City HS (Long Island City, NY)",5
1966,5,,94,14.0,Y,,Eugene Spatz (minors),3B,,,,,,,,,,,,,HS,"Alexander Hamilton HS (Elmsford, NY)",5
1965,5,,91,11.0,Y,,Thomas White (minors),3B,,,,,,,,,,,,,HS,"Paul M. Dorman HS (Roebuck, SC)",5
2023,6,,170,6.0,Y,"$297,500",Bennett Lee (minors),C,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",6
2022,6,,177,11.0,Y,"$293,900",Danny Serretti (minors),SS,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",6
2021,6,,165,3.0,Y,"$200,000",Austin Murr (minors),1B,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",6
2019,6,,172,5.0,Y,"$291,400",Cooper Johnson (minors),C,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",6
2018,6,,165,1.0,Y,"$300,000",Hugh Smith (minors),RHP,,,,,,,,,,,,,4Yr,"Whitworth University (Spokane, WA)",6
2017,6,,185,20.0,Y,"$241,600",Dane Myers (minors),RHP,-0.3,22.0,67.0,1.0,0.269,0.644,,,,,,,4Yr,"Rice University (Houston, TX)",6
2016,6,,175,9.0,Y,"$289,400",Bryan Garcia (minors),RHP,-0.4,0.0,0.0,0.0,,,76.0,7.0,3.0,5.52,1.58,6.0,4Yr,"University of Miami (Coral Gables, FL)",6
2015,6,,190,25.0,Y,"$239,400",Matt Hall (minors),LHP,-1.9,1.0,0.0,0.0,,,25.0,0.0,4.0,11.48,2.3,0.0,4Yr,"Missouri State University (Springfield, MO)",6
2014,6,,190,25.0,Y,"$110,000",Ross Kivett (minors),CF,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",6
2013,6,,186,20.0,Y,"$60,000",Calvin Drummond (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona Christian University (Phoenix, AZ)",6
2012,6,,214,26.0,Y,"$135,000",Jordan John (minors),LHP,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",6
2011,6,,197,16.0,Y,"$210,000",Tyler Collins (minors),OF,-0.5,183.0,502.0,14.0,0.235,0.68,,,,,,,JC,"Howard College (Big Spring, TX)",6
2010,6,,193,18.0,Y,"$115,000",Bryan Holaday (minors),C,0.1,301.0,733.0,10.0,0.236,0.613,6.0,0.0,0.0,7.2,1.6,0.0,4Yr,"Texas Christian University (Fort Worth, TX)",6
2009,6,,180,9.0,Y,"$1,625,000",Daniel Fields (minors),SS,-0.1,1.0,3.0,0.0,0.333,1.0,,,,,,,HS,"University of Detroit Jesuit HS (Detroit, MI)",6
2008,6,,193,21.0,Y,"$150,000",Tyler Stohr (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Florida (Jacksonville, FL)",6
2007,6,,211,27.0,Y,"$1,497,500",Cale Iorg (minors),SS,,,,,,,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",6
2006,6,,172,6.0,Y,"$155,000",Jordan Newton (minors),C,,,,,,,,,,,,,4Yr,"Western Kentucky University (Bowling Green, KY)",6
2005,6,,180,10.0,Y,"$150,000",Clete Thomas (minors),OF,1.4,249.0,709.0,13.0,0.233,0.664,,,,,,,4Yr,"Auburn University (Auburn, AL)",6
2004,6,,163,2.0,Y,"$160,000",Brent Dlugach (minors),SS,0.0,5.0,3.0,0.0,0.0,0.0,,,,,,,4Yr,"University of Memphis (Memphis, TN)",6
2003,6,,160,3.0,Y,"$200,000",Cody Collet (minors),C,,,,,,,,,,,,,HS,"Newbury Park HS (Thousand Oaks, CA)",6
2002,6,,170,8.0,Y,,Chris Maples (minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",6
2001,6,,177,11.0,Y,,Jason Knoedler (minors),OF,,,,,,,,,,,,,4Yr,"Miami University of Ohio (Oxford, OH)",6
2000,6,,168,8.0,Y,,Matt Parris (minors),RHP,,,,,,,,,,,,,HS,"Highland HS (Palmdale, CA)",6
1999,6,,177,3.0,Y,,Brant Ust (minors),3B,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",6
1998,6,,177,14.0,Y,,Bobby Sismondo (minors),LHP,,,,,,,,,,,,,4Yr,"Ohio University (Athens, OH)",6
1997,6,,175,1.0,Y,,Chris Parker (minors),C,,,,,,,,,,,,,HS,"Westlake HS (Westlake Village, CA)",6
1996,6,,161,6.0,Y,,Chris Bauer (minors),RHP,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",6
1995,6,,154,11.0,Y,,Jeremiah Lignitz (minors),C,,,,,,,,,,,,,HS,"Davison HS (Davison, MI)",6
1994,6,,165,18.0,Y,,Dave Kauflin (minors),RHP,,,,,,,,,,,,,HS,"Chippewa Valley HS (Mount Clemens, MI)",6
1993,6,,165,9.0,Y,,Brian Moehler (minors),RHP,10.8,201.0,202.0,0.0,0.045,0.153,332.0,84.0,107.0,4.81,1.46,1.0,4Yr,"University of North Carolina at Greensboro (Greensboro, NC)",6
