Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1997,5,,152,8.0,Y,,Chris Combs (minors),RHP,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",5
1996,5,,126,1.0,Y,,Tike Redman (minors),OF,1.0,432.0,1370.0,17.0,0.281,0.701,,,,,,,HS,"Tuscaloosa Academy HS (Tuscaloosa, AL)",5
1995,5,,125,10.0,Y,,Dawan Elliott (minors),OF,,,,,,,,,,,,,HS,"Long Branch HS (Long Branch, NJ)",5
1994,5,,130,11.0,Y,,Boo Brooks (minors),2B,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",5
1993,5,,150,22.0,Y,,Jason Temple (minors),RHP,,,,,,,,,,,,,HS,"Woodhaven HS (Flat Rock, MI)",5
1992,5,,147,23.0,Y,,Brett Backlund (minors),RHP,,,,,,,,,,,,,4Yr,"University of Iowa (Iowa City, IA)",5
1991,5,,149,24.0,Y,,Marty Neff (minors),OF,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",5
1990,5,,133,6.0,Y,,Glenn Coombs (minors),RHP,,,,,,,,,,,,,HS,"Cypress Creek HS (Houston, TX)",5
1989,5,,132,19.0,Y,,Mike Brown (minors),1B,,,,,,,,,,,,,HS,"Vacaville HS (Vacaville, CA)",5
1988,5,,122,13.0,Y,,Daryl Ratliff (minors),OF,,,,,,,,,,,,,HS,"Santa Cruz HS (Santa Cruz, CA)",5
1987,5,,112,2.0,Y,,Ben Webb (minors),RHP,,,,,,,,,,,,,JC,"Chipola College (Marianna, FL)",5
1986,5,,108,1.0,Y,,Steve Moser (minors),2B,,,,,,,,,,,,,4Yr,"University of Nevada, Las Vegas (Paradise, NV)",5
1985,5,,112,6.0,Y,,Ondra Ford (minors),OF,,,,,,,,,,,,,HS,"Ontario HS (Ontario, CA)",5
1984,5,,121,15.0,N,,Wes Chamberlain (minors),OF,1.2,385.0,1263.0,43.0,0.255,0.722,,,,,,,HS,"Simeon HS (Chicago, IL)",5
1983,5,,118,12.0,N,,Randy Strijek (minors),SS,,,,,,,,,,,,,HS,"Draper HS (Schenectady, NY)",5
1982,5,,113,7.0,Y,,Shawn Stone (minors),RHP,,,,,,,,,,,,,JC,"Grossmont College (El Cajon, CA)",5
1981,5,,117,14.0,N,,Bip Roberts (minors),SS,20.5,1202.0,4147.0,30.0,0.294,0.737,,,,,,,HS,"Skyline HS (Oakland, CA)",5
1980,5,,126,23.0,Y,,Alec McCullock (minors),RHP,,,,,,,,,,,,,4Yr,"Birmingham-Southern College (Birmingham, AL)",5
1979,5,,120,16.0,Y,,Charles McGehee (minors),OF,,,,,,,,,,,,,HS,"Douglas S. Freeman HS (Henrico, VA)",5
1978,5,,123,19.0,Y,,Robert Davis (minors),RHP,,,,,,,,,,,,,4Yr,"University of Utah (Salt Lake City, UT)",5
1977,5,,122,18.0,Y,,James Poff (minors),OF,,,,,,,,,,,,,HS,"Workman HS (La Puente, CA)",5
1976,5,,117,21.0,Y,,James Smith (minors),RHP,,,,,,,,,,,,,HS,"University HS (Waco, TX)",5
1975,5,,116,20.0,Y,,Jerry McDonald (minors),OF,,,,,,,,,,,,,HS,"Banks HS (Birmingham, AL)",5
1974,5,,107,11.0,Y,,Roger Wick (minors),C,,,,,,,,,,,,,HS,"Hermiston HS (Hermiston, OR)",5
1973,5,,120,24.0,Y,,Randy Brandt (minors),LHP,,,,,,,,,,,,,HS,"Frazier HS (Perryopolis, PA)",5
1972,5,,119,23.0,N,,Gary Anderson (minors),RHP,,,,,,,,,,,,,HS,"Thornridge HS (Dolton, IL)",5
1971,5,,120,23.0,N,,Steve Gerlecz (minors),3B,,,,,,,,,,,,,HS,"Sedalia HS (Sedalia, MO)",5
1970,5,,111,14.0,Y,,Chester Gunter (minors),RHP,,,,,,,,,,,,,HS,"Edison HS (Fresno, CA)",5
1969,5,,106,10.0,N,,John Doherty (minors),OF,-0.5,104.0,317.0,4.0,0.24,0.612,,,,,,,HS,"Reading HS (Reading, MA)",5
1968,5,,93,9.0,N,,Wayne Garland (minors),RHP,7.8,1.0,0.0,0.0,,,190.0,55.0,66.0,3.89,1.36,6.0,HS,"Cohn HS (Nashville, TN)",5
1967,5,,96,16.0,N,,Bill McBrayer (minors),SS,,,,,,,,,,,,,HS,"Williamson HS (Williamson, WV)",5
1966,5,,95,15.0,Y,,Dave Cash (minors),SS,25.6,1422.0,5554.0,21.0,0.283,0.692,,,,,,,HS,"Thomas R. Proctor HS (Utica, NY)",5
1965,5,,82,2.0,Y,,Bob Settle (minors),RHP,,,,,,,,,,,,,HS,"Woodrow Wilson HS (Portsmouth, VA)",5
2023,6,,167,3.0,Y,"$348,900",Hunter Furtado (minors),P,,,,,,,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",6
2022,6,,170,4.0,Y,"$311,600",Derek Diamond (minors),P,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",6
2021,6,,163,1.0,Y,"$7,500",Mike Jarvis (minors),2B,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",6
2019,6,,184,17.0,Y,"$261,200",William Matthiessen (minors),P,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",6
2018,6,,174,10.0,Y,"$250,000",Mike Flynn (minors),RHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",6
2017,6,,178,13.0,Y,"$300,000",Cody Bolton (minors),RHP,-0.2,0.0,0.0,,,,16.0,1.0,0.0,6.33,2.11,0.0,HS,"Tracy HS (Tracy, CA)",6
2016,6,,195,29.0,Y,"$175,000",Cam Vieaux (minors),LHP,-0.6,0.0,0.0,0.0,,,8.0,0.0,0.0,10.38,2.31,0.0,4Yr,"Michigan State University (East Lansing, MI)",6
