Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2000,8,,235,15.0,Y,,Ryan Carter (minors),LHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",8
1999,8,,246,12.0,Y,,Jesse Thrasher (minors),RHP,,,,,,,,,,,,,HS,"Benton HS (St. Joseph, MO)",8
1998,8,,224,1.0,Y,,Mike Wilson (minors),RHP,,,,,,,,,,,,,HS,"Granite Hills HS (El Cajon, CA)",8
1997,8,,236,2.0,Y,,Brian Harris (minors),SS,,,,,,,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)",8
1996,8,,226,11.0,Y,,Dave Francia (minors),OF,,,,,,,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",8
1995,8,,213,14.0,Y,,Ricky Williams (minors),SS,,,,,,,,,,,,,HS,"Patrick Henry HS (San Diego, CA)",8
1994,8,,226,23.0,Y,,Jason Boyd (minors),RHP,-1.4,73.0,1.0,0.0,0.0,0.0,113.0,5.0,2.0,5.74,1.52,0.0,JC,"John A. Logan College (Carterville, IL)",8
1993,8,,216,4.0,Y,,Bo Hamilton (minors),RHP,,,,,,,,,,,,,HS,"Cleveland HS (Cleveland, TX)",8
1992,8,,221,13.0,Y,,Jon McMullen (minors),1B,,,,,,,,,,,,,HS,"Rio Mesa HS (Oxnard, CA)",8
1991,8,,213,10.0,Y,,Dave Hayden (minors),SS,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",8
1990,8,,212,4.0,Y,,Ron Lockett (minors),1B,,,,,,,,,,,,,4Yr,"Jackson State University (Jackson, MS)",8
1989,8,,196,4.0,Y,,Darrell Goedhart (minors),RHP,,,,,,,,,,,,,JC,"Mount San Jacinto College (San Jacinto, CA)",8
1988,8,,198,11.0,Y,,Gary Wilson (minors),RHP,,,,,,,,,,,,,4Yr,"St. Mary's University (San Antonio, TX)",8
1987,8,,208,20.0,Y,,Ike Galloway (minors),OF,,,,,,,,,,,,,HS,"Alta Loma HS (Rancho Cucamonga, CA)",8
1986,8,,192,7.0,Y,,Chuck McElroy (minors),LHP,8.7,493.0,42.0,0.0,0.214,0.548,654.0,38.0,30.0,3.9,1.47,17.0,HS,"Lincoin HS (Port Arthur, TX)",8
1985,8,,200,16.0,N,,Jimmy Long (minors),RHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",8
1984,8,,205,21.0,N,,Dave Johnson (minors),RHP,,,,,,,,,,,,,JC,"Seminole State College of Florida (Sanford, FL)",8
1983,8,,206,22.0,N,,Jeff Bronkey (minors),RHP,0.5,1.0,1.0,0.0,0.0,0.0,45.0,2.0,2.0,4.04,1.49,2.0,HS,"Klamath Union HS (Klamath Falls, OR)",8
1982,8,,197,13.0,N,,Billy Bates (minors),2B,-0.1,29.0,48.0,0.0,0.125,0.335,,,,,,,HS,"Aldine HS (Houston, TX)",8
1981,8,,201,20.0,Y,,Dave Seiler (minors),LHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",8
1980,8,,194,13.0,N,,Greg Lorenzetti (minors),SS,,,,,,,,,,,,,HS,"Fortuna Union HS (Fortuna, CA)",8
1979,8,,202,20.0,Y,,Jeff Nate (minors),SS,,,,,,,,,,,,,HS,"Dowagiac Union HS (Dowagiac, MI)",8
1978,8,,205,23.0,Y,,Michael Henson (minors),C,,,,,,,,,,,,,HS,"San Mateo HS (San Mateo, CA)",8
1977,8,,204,22.0,Y,,Gregory Moore (minors),RHP,,,,,,,,,,,,,HS,"East Bakersfield HS (Bakersfield, CA)",8
1976,8,,185,17.0,Y,,Michael Kruzelock (minors),RHP,,,,,,,,,,,,,HS,"Venice HS (Los Angeles, CA)",8
1975,8,,180,12.0,Y,,Greg Bradford (minors),LHP,,,,,,,,,,,,,HS,"Le Grand HS (Le Grand, CA)",8
1974,8,,171,3.0,Y,,Mark Clear (minors),RHP,7.8,0.0,0.0,0.0,,,481.0,71.0,49.0,3.85,1.53,83.0,HS,"Northview HS (Covina, CA)",8
1973,8,,170,2.0,Y,,Randy Lerch (minors),LHP,-2.2,218.0,267.0,4.0,0.206,0.56,253.0,60.0,64.0,4.53,1.51,3.0,HS,"Cordova HS (Rancho Cordova, CA)",8
1972,8,,171,3.0,N,,Wayne Krenchicki (minors),SS,3.7,550.0,1063.0,15.0,0.266,0.689,,,,,,,HS,"Ewing HS (Ewing, NJ)",8
1971,8,,179,7.0,Y,,Mac Scarce (minors),LHP,0.9,142.0,17.0,0.0,0.0,0.0,159.0,6.0,19.0,3.69,1.47,21.0,4Yr,"Florida State University (Tallahassee, FL)",8
1970,8,,178,6.0,Y,,Fred Andrews (minors),SS,0.0,16.0,29.0,0.0,0.276,0.698,,,,,,,HS,"Lincoln Heights HS (Lincoln Heights, OH)",8
1969,8,,174,6.0,N,,Allan Matson (minors),OF,,,,,,,,,,,,,4Yr,"St. John's University (Queens, NY)",8
1968,8,,167,11.0,Y,,Edward Goldstone (minors),INF,,,,,,,,,,,,,4Yr,"Yale University (New Haven, CT)",8
