Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2014,3,,96,22,Y,"$897,500",Brock Burke (minors),LHP,2.1,0.0,0.0,0.0,,,111.0,12.0,10.0,3.68,1.19,0.0,HS,"Evergreen HS (Evergreen, CO)",3
2013,3,,97,24,Y,"$528,100",Thomas Milone (minors),CF,,,,,,,,,,,,,HS,"Masuk HS (Monroe, CT)",3
2012,3,,119,24,Y,"$394,200",Andrew Toles (minors),CF,1.9,96.0,231.0,8.0,0.286,0.792,,,,,,,JC,"Chipola College (Marianna, FL)",3
2011,3,,119,29,Y,"$550,000",Johnny Eierman (minors),SS,,,,,,,,,,,,,HS,"Warsaw HS (Warsaw, MO)",3
2010,3,,98,16,Y,"$341,100",Ryan Brett (minors),SS,0.1,3.0,3.0,0.0,0.667,1.75,,,,,,,HS,"Highline HS (Burien, WA)",3
2009,3,,108,28,Y,"$930,000",Todd Glaesmann (minors),CF,,,,,,,,,,,,,HS,"Midway HS (Waco, TX)",3
2008,3,,78,1,Y,"$515,000",Jake Jefferies (minors),C,,,,,,,,,,,,,4Yr,"University of California, Davis (Davis, CA)",3
2007,3,,95,1,Y,,Nick Barnese (minors),RHP,,,,,,,,,,,,,HS,"Simi Valley HS (Simi Valley, CA)",3
2006,3,,79,3,N,,Nicholas Fuller (minors),RHP,,,,,,,,,,,,,HS,"Kell HS (Marietta, GA)",3
2005,3,,88,8,N,,Bryan Morris (minors),RHP,2.7,219.0,7.0,0.0,0.143,0.286,231.0,20.0,12.0,3.13,1.37,1.0,HS,"Tullahoma HS (Tullahoma, TN)",3
2004,3,,75,4,Y,"$475,000",Wade Davis (minors),RHP,10.3,197.0,8.0,0.0,0.25,0.5,557.0,63.0,55.0,3.94,1.3,141.0,HS,"Lake Wales HS (Lake Wales, FL)",3
2003,3,,68,1,N,,Andrew Miller (minors),LHP,7.8,185.0,74.0,0.0,0.054,0.108,612.0,55.0,55.0,4.03,1.34,63.0,HS,"F. W. Buchholz HS (Gainesville, FL)",3
2002,3,,74,2,Y,"$500,000",Elijah Dukes (minors),OF,1.9,240.0,824.0,31.0,0.242,0.771,,,,,,,HS,"Hillsborough HS (Tampa, FL)",3
2001,3,,79,3,Y,"$466,000",Chris Flinn (minors),RHP,,,,,,,,,,,,,4Yr,"State University of New York at Stony Brook (Stony Brook, NY)",3
1999,3,,85,1,Y,"$500,000",Doug Waechter (minors),RHP,0.4,45.0,8.0,0.0,0.125,0.25,113.0,18.0,27.0,5.34,1.45,0.0,HS,"Northeast HS (St. Petersburg, FL)",3
1997,3,,114,30,Y,,Barrett Wright (minors),RHP,,,,,,,,,,,,,HS,"Myers Park HS (Charlotte, NC)",3
1996,3,,94,29,Y,,Ed Koffer (minors),RHP,,,,,,,,,,,,,HS,"Tarpon Springs HS (Tarpon Springs, FL)",3
2023,4,,120,19,Y,"$534,000",Hunter Haas (minors),SS,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",4
2022,4,,134,28,Y,"$397,500",Dominic Keegan (minors),C,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",4
2021,4,,130,29,Y,"$431,800",Dru Baker (minors),3B,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",4
2020,4,,125,24,Y,"$455,600",Tanner Murray (minors),SS,,,,,,,,,,,,,4Yr,"University of California, Davis (Davis, CA)",4
2019,4,,128,21,Y,"$440,400",Graeme Stinson (minors),P,,,,,,,,,,,,,4Yr,"Duke University (Durham, NC)",4
2018,4,,120,16,Y,"$457,700",Grant Witherspoon (minors),CF,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)",4
2017,4,,109,4,Y,"$367,500",Drew Strotman (minors),RHP,,,,,,,,,,,,,4Yr,"Saint Mary's College of California (Moraga, CA)",4
2016,4,,120,14,Y,"$673,700",Easton McGee (minors),RHP,0.5,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.62,0.0,HS,"Hopkinsville HS (Hopkinsville, KY)",4
2015,4,,118,13,Y,"$437,500",Brandon Koch (minors),RHP,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",4
2014,4,,127,22,Y,"$462,500",Blake Bivens (minors),RHP,,,,,,,,,,,,,HS,"George Washington HS (Danville, VA)",4
2013,4,,128,22,Y,"$391,000",Kean Wong (minors),2B,-0.6,39.0,78.0,0.0,0.167,0.405,,,,,,,HS,"Waiakea HS (Waiakea, HI)",4
2012,4,,152,24,Y,"$202,500",Nolan Gannon (minors),RHP,,,,,,,,,,,,,HS,"Santa Fe Christian School (Solana Beach, CA)",4
2011,4,,150,29,Y,"$180,000",Riccio Torrez (minors),3B,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",4
