Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1975,2,,32,8.0,Y,,Rick Bradley (minors),C,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",2
1974,2,,43,19.0,N,,Kenny Kolkhorst (minors),C,,,,,,,,,,,,,HS,"S. P. Waltrip HS (Houston, TX)",2
1973,2,,30,6.0,Y,,Ernest Young (minors),C,,,,,,,,,,,,,HS,"Denby HS (Detroit, MI)",2
1972,2,,43,19.0,Y,,Bob Knepper (minors),LHP,21.9,449.0,840.0,6.0,0.137,0.374,445.0,146.0,155.0,3.68,1.33,1.0,HS,"Calistoga HS (Calistoga, CA)",2
1971,2,,42,18.0,Y,,Tony Pepper (minors),1B,,,,,,,,,,,,,HS,"Grant Union HS (Sacramento, CA)",2
1970,2,,41,17.0,Y,,Butch Metzger (minors),RHP,1.2,191.0,15.0,0.0,0.0,0.118,191.0,18.0,9.0,3.74,1.46,23.0,HS,"John F. Kennedy HS (Sacramento, CA)",2
1969,2,,42,18.0,Y,,Jack Woolsey (minors),OF,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",2
1968,2,,37,17.0,N,,Charles Dudish (minors),SS,,,,,,,,,,,,,HS,"Avondale HS (Avondale Estates, GA)",2
1967,2,,38,18.0,Y,,Michael Roby (minors),1B,,,,,,,,,,,,,HS,"Waterloo East HS (Waterloo, IA)",2
1966,2,,37,17.0,Y,,Joseph Hebert (minors),SS,,,,,,,,,,,,,HS,"Baton Rouge HS (Baton Rouge, LA)",2
1965,2,,34,14.0,N,,Glenn Smith (minors),OF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
2023,3,,85,15.0,Y,"$747,500",Cole Foster (minors),SS,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",3
2022,3,,106,26.0,Y,"$522,500",William Kempner (minors),P,,,,,,,,,,,,,4Yr,"Gonzaga University (Spokane, WA)",3
2021,3,,85,14.0,Y,"$708,200",Mason Black (minors),P,,,,,,,,,,,,,4Yr,"Lehigh University (Bethlehem, PA)",3
2020,3,,85,13.0,Y,"$2,497,500",Kyle Harrison (minors),P,0.2,0.0,0.0,,,,7.0,1.0,1.0,4.15,1.15,0.0,HS,"De La Salle HS (Concord, CA)",3
2019,3,,87,9.0,Y,"$697,500",Grant McCray (minors),CF,,,,,,,,,,,,,HS,"Lakewood Ranch HS (Bradenton, FL)",3
2018,3,,80,2.0,Y,"$850,000",Jake Wong (minors),RHP,-0.1,0.0,0.0,,,,1.0,0.0,0.0,9.0,3.0,0.0,4Yr,"Grand Canyon University (Phoenix, AZ)",3
2017,3,,96,21.0,Y,"$1,000,000",Seth Corry (minors),LHP,,,,,,,,,,,,,HS,"Lone Peak HS (Highland, UT)",3
2016,3,,95,18.0,Y,"$625,900",Heath Quinn (minors),OF,,,,,,,,,,,,,4Yr,"Samford University (Homewood, AL)",3
2015,3,,95,20.0,Y,"$1,100,000",Jalen Miller (minors),SS,,,,,,,,,,,,,HS,"Riverwood International Charter School (Sandy Springs, GA)",3
2014,3,,87,13.0,Y,"$650,000",Dylan Davis (minors),RF,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",3
