Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2000,6,,184,24.0,Y,,Matt Meisenheimer (minors),RHP,,,,,,,,,,,,,HS,"Greenville HS (Greenville, TX)",6
1999,6,,195,21.0,Y,,Aaron Harang (minors),RHP,20.0,335.0,670.0,1.0,0.097,0.22,387.0,128.0,143.0,4.26,1.36,0.0,4Yr,"San Diego State University (San Diego, CA)",6
1998,6,,173,10.0,Y,,Frank McGill (minors),RHP,,,,,,,,,,,,,HS,"Gonzalez Tate HS (Pensacola, FL)",6
1997,6,,197,23.0,Y,,Dan DeYoung (minors),RHP,,,,,,,,,,,,,4Yr,"University of Mississippi (Oxford, MS)",6
1996,6,,173,18.0,Y,,Tony Fisher (minors),OF,,,,,,,,,,,,,4Yr,"University of St. Thomas (St. Paul, MN)",6
1995,6,,150,7.0,Y,,Danny Kolb (minors),RHP,2.7,216.0,1.0,0.0,0.0,0.0,290.0,11.0,23.0,4.36,1.52,73.0,4Yr,"Illinois State University (Normal, IL)",6
1994,6,,169,22.0,Y,,Jim Brower (minors),RHP,3.0,305.0,59.0,0.0,0.203,0.45,354.0,33.0,32.0,4.67,1.48,5.0,4Yr,"University of Minnesota (Minneapolis, MN)",6
1993,6,,171,15.0,Y,,Mark Ocasio (minors),RHP,,,,,,,,,,,,,HS,"Gilberto Concepcion de Gracia HS (Carolina, Puerto Rico)",6
1992,6,,174,22.0,Y,,Cory Pearson (minors),OF,,,,,,,,,,,,,HS,"Logan HS (Logan, WV)",6
1991,6,,170,19.0,Y,,Steve Sadecki (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",6
1990,6,,171,17.0,Y,,Kevin Woodall (minors),SS,,,,,,,,,,,,,HS,"Georgetown HS (Georgetown, SC)",6
1989,6,,145,5.0,Y,,Ken Powell (minors),OF,,,,,,,,,,,,,HS,"Long Beach Polytechnic HS (Long Beach, CA)",6
1988,6,,141,6.0,Y,,Rob Maurer (minors),1B,-0.2,21.0,25.0,0.0,0.12,0.401,,,,,,,4Yr,"University of Evansville (Evansville, IN)",6
1987,6,,155,19.0,Y,,Kevin Belcher (minors),OF,0.2,16.0,15.0,0.0,0.133,0.435,,,,,,,JC,"Navarro College (Corsicana, TX)",6
1986,6,,137,4.0,Y,,Rick Raether (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",6
1985,6,,135,3.0,Y,,Mark Seay (minors),OF,,,,,,,,,,,,,HS,"San Bernardino HS (San Bernardino, CA)",6
1984,6,,144,12.0,Y,,Larry Pardo (minors),RHP,,,,,,,,,,,,,HS,"Christopher Columbus HS (Miami, FL)",6
1983,6,,135,3.0,Y,,Bill Hance (minors),C,,,,,,,,,,,,,4Yr,"University of Missouri (Columbia, MO)",6
1982,6,,148,16.0,N,,Rob Walton (minors),RHP,,,,,,,,,,,,,HS,"Rutherford HS (Rutherford, NJ)",6
1981,6,,138,9.0,N,,Barry Jones (minors),RHP,1.6,238.0,16.0,0.0,0.063,0.18,348.0,33.0,33.0,3.66,1.41,23.0,HS,"Centerville HS (Centerville, IN)",6
1980,6,,143,14.0,Y,,Al Hartman (minors),RHP,,,,,,,,,,,,,HS,"Joliet Township HS West (Joliet, IL)",6
1979,6,,147,17.0,Y,,Shelton McMath (minors),OF,,,,,,,,,,,,,4Yr,"Texas A&M University (College Station, TX)",6
1978,6,,150,20.0,Y,,Terry Bogener (minors),OF,-0.3,24.0,60.0,1.0,0.217,0.621,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",6
1977,6,,139,9.0,Y,,Patrick Nelson (minors),RHP,,,,,,,,,,,,,HS,"Carol City HS (Miami Gardens, FL)",6
1976,6,,132,12.0,Y,,David Peterson (minors),C,,,,,,,,,,,,,HS,"Woodrow Wilson HS (Portland, OR)",6
1975,6,,137,17.0,Y,,John Poloni (minors),LHP,-0.1,0.0,0.0,0.0,,,2.0,1.0,0.0,6.43,1.29,0.0,4Yr,"Arizona State University (Tempe, AZ)",6
1974,6,,122,2.0,Y,,David McCarthy (minors),LHP,,,,,,,,,,,,,HS,"Bourgade HS (Phoenix, AZ)",6
1973,6,,121,1.0,N,,Andrew Mason (minors),3B,,,,,,,,,,,,,HS,"Charter Oak HS (Covina, CA)",6
1972,6,,124,4.0,Y,,Mel Barrow (minors),INF,,,,,,,,,,,,,HS,"Harlan Community Academy HS (Chicago, IL)",6
