Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2012,3,,118,23.0,Y,"$350,000",Austin Maddox (minors),RHP,0.7,0.0,0.0,0.0,,,13.0,0.0,0.0,0.52,0.87,0.0,4Yr,"University of Florida (Gainesville, FL)",3
2011,3,,111,21.0,Y,"$500,000",Jordan Weems (minors),C,0.4,3.0,0.0,0.0,,,99.0,5.0,3.0,4.74,1.25,0.0,HS,"Columbus HS (Columbus, GA)",3
2010,3,,110,28.0,Y,"$1,300,000",Sean Coyle (minors),SS,,,,,,,,,,,,,HS,"Germantown Academy (Fort Washington, PA)",3
2009,3,,107,27.0,Y,"$1,400,000",David Renfroe (minors),SS,,,,,,,,,,,,,HS,"South Panola HS (Batesville, MS)",3
2008,3s,,85,8.0,Y,"$464,000",*Stephen Fife (minors),RHP,0.8,17.0,27.0,0.0,0.111,0.291,18.0,4.0,6.0,3.66,1.47,0.0,4Yr,"University of Utah (Salt Lake City, UT)",3
2008,3,,108,31.0,Y,"$322,000",Kyle Weiland (minors),RHP,-0.9,4.0,5.0,0.0,0.0,0.0,10.0,0.0,6.0,7.23,1.7,0.0,4Yr,"University of Notre Dame (South Bend, IN)",3
2007,3,,114,20.0,Y,"$225,000",Brock Huntzinger (minors),RHP,,,,,,,,,,,,,HS,"Pendleton Heights HS (Pendleton, IN)",3
2006,3,,83,7.0,Y,"$440,000",*Aaron Bates (minors),1B,0.0,5.0,11.0,0.0,0.364,0.962,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",3
2006,3,,103,27.0,Y,"$250,000",Bryce Cox (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",3
2004,3,,95,24.0,Y,"$400,000",Andrew Dobies (minors),LHP,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",3
2003,3,,84,17.0,Y,"$250,000",Beau Vaughan (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",3
2002,3,,88,16.0,Y,"$825,000",Scott White (minors),3B,,,,,,,,,,,,,HS,"Walton HS (Marietta, GA)",3
2001,3,,93,17.0,Y,"$450,000",Jon Devries (minors),C,,,,,,,,,,,,,HS,"Irvine HS (Irvine, CA)",3
2000,3,,92,22.0,Y,"$400,000",Matt Cooper (minors),1B,,,,,,,,,,,,,HS,"Ripley HS (Stillwater, OK)",3
1999,3,,88,4.0,Y,"$425,000",*Rich Rundles (minors),LHP,0.2,0.0,0.0,0.0,,,9.0,0.0,0.0,1.5,1.67,0.0,HS,"Jefferson County HS (Dandridge, TN)",3
1999,3,,109,25.0,Y,,Antron Seiber (minors),OF,,,,,,,,,,,,,HS,"Independence HS (Independence, LA)",3
1998,3,,85,12.0,Y,"$225,000",Mike Maroth (minors),LHP,4.0,26.0,30.0,0.0,0.233,0.548,161.0,50.0,67.0,5.05,1.46,0.0,4Yr,"University of Central Florida (Orlando, FL)",3
1997,3,,101,17.0,Y,,Travis Harper (minors),RHP,0.2,16.0,1.0,0.0,0.0,0.0,240.0,22.0,29.0,4.94,1.43,2.0,4Yr,"James Madison University (Harrisonburg, VA)",3
1996,3,,91,26.0,Y,,Dernell Stenson (minors),OF,0.1,37.0,81.0,3.0,0.247,0.753,,,,,,,HS,"LaGrange HS (LaGrange, GA)",3
1995,3,,74,15.0,Y,,Jay Yennaco (minors),RHP,,,,,,,,,,,,,HS,"Pinkerton Academy (Derry, NH)",3
1994,3,,75,12.0,Y,,Brian Rose (minors),RHP,-0.1,18.0,27.0,0.0,0.037,0.108,68.0,15.0,23.0,5.86,1.55,0.0,HS,"Dartmouth HS (Dartmouth, MA)",3
1993,3,,79,7.0,Y,,Ryan McGuire (minors),1B,-2.3,368.0,631.0,7.0,0.211,0.616,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",3
1992,3,,86,18.0,Y,,Doug Hecker (minors),1B,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",3
1991,3,,96,23.0,Y,,Joe Caruso (minors),RHP,,,,,,,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",3
1990,3,,91,18.0,Y,,Walt McKeel (minors),C,-0.3,11.0,16.0,0.0,0.25,0.5,,,,,,,HS,"Greene Central HS (Snow Hill, NC)",3
1989,3,,83,23.0,Y,,Eric Wedge (minors),C,0.2,39.0,86.0,5.0,0.233,0.77,,,,,,,4Yr,"Wichita State University (Wichita, KS)",3
1988,3,,69,12.0,Y,,Mickey Rivers (minors),OF,,,,,,,,,,,,,JC,"Bacone College (Muskogee, OK)",3
1987,3,,84,26.0,Y,,Craig Wilson (minors),C,,,,,,,,,,,,,JC,"Cerritos College (Norwalk, CA)",3
1986,3,,69,14.0,Y,,Scott Cooper (minors),3B,6.2,592.0,1801.0,33.0,0.265,0.723,,,,,,,HS,"Pattonville HS (Maryland Heights, MO)",3
1985,3,,75,21.0,N,,Tino Martinez (minors),1B,29.0,2023.0,7111.0,339.0,0.271,0.815,,,,,,,HS,"Thomas Jefferson HS (Tampa, FL)",3
1984,3,,68,14.0,Y,,Brock Knight (minors),RHP,,,,,,,,,,,,,HS,"American Fork HS (American Fork, UT)",3
1983,3,,73,19.0,Y,,Paul Thoutsis (minors),OF,,,,,,,,,,,,,HS,"Holy Name Central Catholic HS (Worcester, MA)",3
1982,3,,72,18.0,Y,,Mike Greenwell (minors),3B,25.8,1269.0,4623.0,130.0,0.303,0.831,,,,,,,HS,"North Fort Myers HS (North Fort Myers, FL)",3
1981,3,,70,18.0,Y,,Rob Woodward (minors),RHP,-0.2,0.0,0.0,0.0,,,24.0,4.0,4.0,5.04,1.54,0.0,HS,"Lebanon HS (Lebanon, NH)",3
1980,3,,75,23.0,Y,,Mitch Johnson (minors),RHP,,,,,,,,,,,,,HS,"Donegal HS (Mount Joy, PA)",3
1979,3,,78,26.0,Y,,John Ackley (minors),C,,,,,,,,,,,,,HS,"Mahopac HS (Mahopac, NY)",3
1977,3,,65,13.0,N,,Scott Sullivan (minors),OF,,,,,,,,,,,,,HS,"Cupertino HS (Cupertino, CA)",3
1976,3,,70,22.0,Y,,Mark Twogood (minors),OF,,,,,,,,,,,,,HS,"Loara HS (Anaheim, CA)",3
1975,3,,63,15.0,Y,,Ed Jurak (minors),SS,0.6,193.0,302.0,1.0,0.265,0.69,,,,,,,HS,"San Pedro HS (San Pedro, CA)",3
1974,3,,68,20.0,Y,,Ronny Patrick (minors),LHP,,,,,,,,,,,,,HS,"Castlewood HS (Castlewood, VA)",3
1973,3,,65,17.0,Y,,Charles Meyers (minors),2B,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",3
1972,3,,64,16.0,Y,,Randy Markley (minors),OF,,,,,,,,,,,,,HS,"Lynwood HS (Lynwood, CA)",3
1971,3,,63,15.0,Y,,Jim Vosk (minors),RHP,,,,,,,,,,,,,HS,"Middletown HS (Red Bank, NJ)",3
1970,3,,64,16.0,N,,John Schmidt (minors),3B,,,,,,,,,,,,,HS,"Lutheran HS (Parker, CO)",3
1969,3,,61,13.0,Y,,Buddy Hunter (minors),INF,0.1,22.0,17.0,0.0,0.294,0.89,,,,,,,4Yr,"John J Pershing College (Beatrice, NE)",3
1968,3,,60,20.0,Y,,Lynn McGlothen (minors),RHP,14.4,299.0,456.0,0.0,0.173,0.402,318.0,86.0,93.0,3.98,1.42,2.0,HS,"Grambling HS (Grambling, LA)",3
1967,3,,43,3.0,Y,,Chris Cross (minors),C,,,,,,,,,,,,,HS,"Englewood HS (Jacksonville, FL)",3
1966,3,,44,4.0,Y,,Rick Hoban (minors),LHP,,,,,,,,,,,,,HS,"West HS (Cleveland, OH)",3
1965,3,,45,5.0,Y,,Ken Poulsen (minors),3B,-0.1,5.0,5.0,0.0,0.2,0.6,,,,,,,HS,"Birmingham HS (Los Angeles, CA)",3
2023,4,,115,14.0,Y,"$350,000",Matt Duffy (minors),P,,,,,,,,,,,,,4Yr,"Canisius College (Buffalo, NY)",4
2023,4,,132,31.0,Y,"$492,700",Kristian Campbell (minors),SS,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",4
2023,4,,133,32.0,Y,"$500,000",Justin Riemer (minors),SS,,,,,,,,,,,,,4Yr,"Wright State University (Dayton, OH)",4
2022,4,,129,23.0,Y,"$272,500",Chase Meidroth (minors),SS,,,,,,,,,,,,,4Yr,"University of San Diego (San Diego, CA)",4
2021,4,,105,4.0,Y,"$497,500",Elmer Rodriguez-Cruz (minors),P,,,,,,,,,,,,,HS,"Leadership Christian Academy (Guaynabo, Puerto Rico)",4
2020,4,,118,17.0,Y,"$200,000",Jeremy Wu-Yelland (minors),P,,,,,,,,,,,,,4Yr,"University of Hawaii at Manoa (Honolulu, HI)",4
2019,4,,137,30.0,Y,"$100,000",Noah Song (minors),P,,,,,,,,,,,,,4Yr,"United States Naval Academy (Annapolis, MD)",4
2018,4,,130,26.0,Y,"$375,000",Kole Cottam (minors),C,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",4
2017,4,,131,26.0,Y,"$350,000",Jake Thompson (minors),RHP,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",4
2016,4,,118,12.0,Y,"$650,000",Bobby Dalbec (minors),3B,0.0,294.0,863.0,46.0,0.231,0.744,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",4
2015,4,,111,6.0,Y,"$512,700",Tate Matheny (minors),CF,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",4
2014,4,,134,29.0,Y,"$300,000",Kevin McAvoy (minors),RHP,,,,,,,,,,,,,4Yr,"Bryant University (Smithfield, RI)",4
2013,4,,113,7.0,Y,"$400,000",Myles Smith (minors),RHP,,,,,,,,,,,,,4Yr,"Lee University (Cleveland, TN)",4
2012,4,,151,23.0,Y,"$1,300,000",Ty Buttrey (minors),RHP,1.3,5.0,0.0,0.0,,,115.0,8.0,11.0,4.3,1.3,11.0,HS,"Providence HS (Charlotte, NC)",4
2011,4,,142,21.0,Y,"$625,000",No� Ramirez (minors),RHP,1.6,39.0,0.0,0.0,,,277.0,18.0,16.0,4.21,1.24,2.0,4Yr,"California State University, Fullerton (Fullerton, CA)",4
2010,4,,143,28.0,Y,"$1,310,000",Garin Cecchini (minors),SS,0.2,13.0,35.0,1.0,0.229,0.725,,,,,,,HS,"Alfred M. Barbe HS (Lake Charles, LA)",4
2009,4,,138,27.0,Y,"$191,700",Jeremy Hazelbaker (minors),CF,1.1,155.0,252.0,14.0,0.258,0.827,,,,,,,4Yr,"Ball State University (Muncie, IN)",4
2008,4,,142,30.0,Y,"$1,000,000",Peter Hissey (minors),OF,,,,,,,,,,,,,HS,"Unionville HS (Kennett Square, PA)",4
2007,4,,144,20.0,Y,"$120,000",Chris Province (minors),RHP,,,,,,,,,,,,,4Yr,"Southeastern Louisiana University (Hammond, LA)",4
2006,4,,133,27.0,Y,"$225,000",Jon Still (minors),C,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",4
2005,4,,138,28.0,Y,"$75,000",Scott Blue (minors),RHP,,,,,,,,,,,,,HS,"Morro Bay HS (Morro Bay, CA)",4
2004,4,,125,24.0,Y,"$110,000",Tommy Hottovy (minors),LHP,0.1,1.0,0.0,0.0,,,17.0,0.0,0.0,4.05,1.73,0.0,4Yr,"Wichita State University (Wichita, KS)",4
2003,4,,114,17.0,Y,"$264,500",Jonathan Papelbon (minors),RHP,23.3,306.0,0.0,0.0,,,689.0,41.0,36.0,2.44,1.04,368.0,4Yr,"Mississippi State University (Mississippi State, MS)",4
2002,4,,118,16.0,Y,,Chris Smith (minors),RHP,-0.5,38.0,3.0,0.0,0.0,0.25,77.0,1.0,4.0,5.41,1.34,0.0,4Yr,"University of California, Riverside (Riverside, CA)",4
2001,4,,123,17.0,Y,,Stefan Bailie (minors),1B,,,,,,,,,,,,,4Yr,"Washington State University (Pullman, WA)",4
2000,4,,122,22.0,Y,,Brandon Mims (minors),LHP,,,,,,,,,,,,,HS,"Prattville HS (Prattville, AL)",4
1999,4,,139,25.0,N,,Rory Shortell (minors),RHP,,,,,,,,,,,,,HS,"Madison HS (Portland, OR)",4
1998,4,,115,12.0,Y,,Jerome Gamble (minors),RHP,,,,,,,,,,,,,HS,"Benjamin Russell HS (Alexander City, AL)",4
1997,4,,131,17.0,Y,,Angel Santos (minors),SS,-0.2,41.0,92.0,3.0,0.207,0.615,,,,,,,HS,"Miguel Melendez HS (Cayey, Puerto Rico)",4
1996,4,,121,26.0,Y,,John Barnes (minors),OF,-0.1,20.0,58.0,0.0,0.241,0.623,,,,,,,JC,"Grossmont College (El Cajon, CA)",4
1995,4,,102,15.0,Y,,Mike Spinelli (minors),LHP,,,,,,,,,,,,,HS,"Revere HS (Revere, MA)",4
1994,4,,103,12.0,Y,,Robb Welch (minors),RHP,,,,,,,,,,,,,HS,"Twin Falls HS (Twin Falls, ID)",4
1993,4,,107,7.0,Y,,Shawn Senior (minors),LHP,,,,,,,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",4
1992,4,,114,18.0,Y,,Joe Hamilton (minors),3B,,,,,,,,,,,,,HS,"Dighton-Rehoboth HS (North Dighton, MA)",4
1991,4,,122,23.0,Y,,Joe Ciccarella (minors),1B,,,,,,,,,,,,,4Yr,"Loyola Marymount University (Los Angeles, CA)",4
1990,4,,119,20.0,N,,Greg Thomas (minors),OF,,,,,,,,,,,,,HS,"Lake Brantley HS (Altamonte Springs, FL)",4
1989,4,,110,24.0,Y,,Jeff Bagwell (minors),3B,79.9,2150.0,7797.0,449.0,0.297,0.948,,,,,,,4Yr,"University of Hartford (West Hartford, CT)",4
1988,4,,95,12.0,Y,,Dan Kite (minors),RHP,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",4
1987,4,,110,26.0,Y,,Scott Powers (minors),SS,,,,,,,,,,,,,4Yr,"Brandeis University (Waltham, MA)",4
1986,4,,95,14.0,Y,,Chuck Wacha (minors),RHP,,,,,,,,,,,,,4Yr,"Columbus State University (Columbus, GA)",4
1985,4,,101,21.0,Y,,Donnie McGowan (minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Missouri (Warrensburg, MO)",4
1984,4,,94,14.0,N,,Sean Berry (minors),SS,4.8,860.0,2413.0,81.0,0.272,0.779,,,,,,,HS,"West HS (Torrance, CA)",4
1983,4,,99,19.0,Y,,Tony Latham (minors),OF,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",4
1982,4,,98,18.0,Y,,Tim Gordon (minors),3B,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",4
1981,4,,96,19.0,Y,,Todd Benzinger (minors),1B,-2.7,924.0,2856.0,66.0,0.257,0.687,,,,,,,HS,"New Richmond HS (New Richmond, OH)",4
1980,4,,101,24.0,Y,,Jeff Hall (minors),C,,,,,,,,,,,,,4Yr,"Rochester Institute of Technology (Henrietta, NY)",4
1979,4,,104,26.0,N,,Gib Seibert (minors),OF,,,,,,,,,,,,,HS,"Sahuaro HS (Tucson, AZ)",4
1978,4,,102,24.0,Y,,Edward Connors (minors),3B,,,,,,,,,,,,,HS,"North Bergen HS (North Bergen, NJ)",4
1977,4,,91,13.0,Y,,Erwin Bryant (minors),SS,,,,,,,,,,,,,JC,"Columbia State Community College (Columbia, TN)",4
1976,4,,94,22.0,N,,Larry Jones (minors),RHP,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",4
1975,4,,87,15.0,Y,,Mike Moore (minors),RHP,,,,,,,,,,,,,HS,"Oak Park HS (Kansas City, MO)",4
1974,4,,92,20.0,Y,,Charles Reilly (minors),2B,,,,,,,,,,,,,4Yr,"Adelphi University (Garden City, NY)",4
1973,4,,89,17.0,Y,,Curran Percival (minors),RHP,,,,,,,,,,,,,4Yr,"Chapman University (Orange, CA)",4
1972,4,,88,16.0,Y,,Ronnie Sims (minors),RHP,,,,,,,,,,,,,HS,"Paul M. Dorman HS (Roebuck, SC)",4
1971,4,,88,16.0,Y,,Tom Pokarski (minors),LHP,,,,,,,,,,,,,HS,"Northview HS (Covina, CA)",4
1970,4,,89,17.0,Y,,Chuck Ross (minors),LHP,,,,,,,,,,,,,HS,"Woodrow Wilson HS (Long Beach, CA)",4
1969,4,,85,13.0,Y,,Jim Wright (minors),RHP,2.6,0.0,0.0,0.0,,,35.0,9.0,4.0,3.82,1.24,0.0,HS,"Coopersville HS (Coopersville, MI)",4
1968,4,,80,20.0,Y,,Allen Collins (minors),C,,,,,,,,,,,,,HS,"Glendora HS (Glendora, CA)",4
1967,4,,63,3.0,N,,Dudley Mitchell (minors),OF,,,,,,,,,,,,,HS,"Thomas Jefferson HS (Denver, CO)",4
1966,4,,64,4.0,N,,Skip Jutze (minors),C,-3.7,254.0,656.0,3.0,0.215,0.512,,,,,,,4Yr,"Central Connecticut State University (New Britain, CT)",4
1965,4,,75,15.0,Y,,Frederick Marden (minors),LHP,,,,,,,,,,,,,4Yr,"Brandeis University (Waltham, MA)",4
2023,5,,151,14.0,Y,"$408,500",Connelly Early (minors),P,,,,,,,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",5
2022,5,,159,23.0,Y,"$322,500",Noah Dean (minors),P,,,,,,,,,,,,,4Yr,"Old Dominion University (Norfolk, VA)",5
2021,5,,136,4.0,Y,"$1,000,000",Nathan Hickey (minors),C,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
2020,5,,148,17.0,Y,"$600,000",Shane Drohan (minors),P,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",5
2019,5,,167,30.0,Y,"$304,200",Jaxx Groshans (minors),C,,,,,,,,,,,,,4Yr,"University of Kansas (Lawrence, KS)",5
2018,5,,160,26.0,Y,"$275,000",Thaddeus Ward (minors),RHP,-0.3,0.0,0.0,,,,26.0,0.0,0.0,6.37,1.61,0.0,4Yr,"University of Central Florida (Orlando, FL)",5
2017,5,,161,26.0,Y,"$700,000",Alex Scherff (minors),RHP,,,,,,,,,,,,,HS,"Colleyville Heritage HS (Colleyville, TX)",5
2016,5,,148,12.0,Y,"$637,500",Mike Shawaryn (minors),RHP,-0.6,0.0,0.0,0.0,,,14.0,0.0,0.0,9.74,1.92,0.0,4Yr,"University of Maryland (College Park, MD)",5
2015,5,,141,6.0,Y,"$384,000",Jagger Rusconi (minors),CF,,,,,,,,,,,,,HS,"West Ranch HS (Santa Clarita, CA)",5
2014,5,,164,29.0,Y,"$450,000",Josh Ockimey (minors),1B,,,,,,,,,,,,,HS,"Sts. Neumann and Goretti HS (Philadelphia, PA)",5
2013,5,,143,7.0,Y,"$300,000",Corey Littrell (minors),LHP,,,,,,,,,,,,,4Yr,"University of Kentucky (Lexington, KY)",5
2012,5,,181,23.0,Y,"$25,000",Mike Augliera (minors),RHP,,,,,,,,,,,,,4Yr,"State University of New York at Binghamton (Binghamton, NY)",5
2011,5,,172,21.0,Y,"$750,000",Mookie Betts (minors),SS,64.5,1265.0,5044.0,252.0,0.294,0.9,,,,,,,HS,"Overton HS (Nashville, TN)",5
2010,5,,173,28.0,Y,"$138,200",Henry Ramos (minors),RF,-0.4,41.0,124.0,1.0,0.226,0.619,,,,,,,HS,"Alfonso Casta Martinez HS (Maunabo, Puerto Rico)",5
2009,5,,168,27.0,Y,"$140,000",Seth Schwindenhammer (minors),LF,,,,,,,,,,,,,HS,"Limestone Community HS (Bartonville, IL)",5
2008,5,,172,30.0,Y,"$2,000,000",Ryan Westmoreland (minors),OF,,,,,,,,,,,,,HS,"Portsmouth HS (Portsmouth, RI)",5
2007,5,,174,20.0,Y,"$925,000",Will Middlebrooks (minors),3B,-0.8,347.0,1150.0,43.0,0.228,0.663,,,,,,,HS,"Liberty Eylau HS (Texarkana, TX)",5
2006,5,,163,27.0,Y,"$107,000",Dustin Richardson (minors),LHP,0.4,1.0,0.0,0.0,,,29.0,0.0,0.0,3.31,2.02,0.0,4Yr,"Texas Tech University (Lubbock, TX)",5
2005,5,,168,28.0,Y,"$154,000",Reid Engel (minors),OF,,,,,,,,,,,,,HS,"Lewis-Palmer HS (Monument, CO)",5
2004,5,,155,24.0,Y,"$90,000",Ryan Schroyer (minors),RHP,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",5
2003,5,,144,17.0,Y,"$185,000",Brian Marshall (minors),LHP,,,,,,,,,,,,,4Yr,"Virginia Commonwealth University (Richmond, VA)",5
2002,5,,148,16.0,Y,,Chad Spann (minors),SS,,,,,,,,,,,,,HS,"Southland Academy HS (Americus, GA)",5
2001,5,,153,17.0,Y,,Eric West (minors),SS,,,,,,,,,,,,,HS,"Southside HS (Southside, AL)",5
2000,5,,152,22.0,Y,,Brian Esposito (minors),C,-0.1,3.0,3.0,0.0,0.0,0.0,,,,,,,4Yr,"University of Connecticut (Storrs, CT)",5
1999,5,,169,25.0,Y,,Greg Montalbano (minors),LHP,,,,,,,,,,,,,4Yr,"Northeastern University (Boston, MA)",5
1998,5,,145,12.0,Y,,Josh Hancock (minors),RHP,0.7,97.0,24.0,0.0,0.083,0.298,102.0,9.0,7.0,4.2,1.32,1.0,4Yr,"Auburn University (Auburn, AL)",5
1997,5,,161,17.0,Y,,Greg Miller (minors),LHP,,,,,,,,,,,,,HS,"West Aurora HS (Aurora, IL)",5
1996,5,,151,26.0,Y,,Bobby Brito (minors),C,,,,,,,,,,,,,HS,"Cypress HS (Cypress, CA)",5
1995,5,,130,15.0,Y,,Steve Lomasney (minors),C,0.1,1.0,2.0,0.0,0.0,0.0,,,,,,,HS,"Peabody Veterans Memorial HS (Peabody, MA)",5
1994,5,,131,12.0,Y,,Brian Barkley (minors),LHP,-0.5,0.0,0.0,0.0,,,6.0,0.0,0.0,9.82,2.27,0.0,HS,"Midway HS (Waco, TX)",5
1993,5,,135,7.0,Y,,Kevin Clark (minors),3B,,,,,,,,,,,,,JC,"Cypress College (Cypress, CA)",5
1992,5,,142,18.0,Y,,Steve Rodriguez (minors),2B,-0.3,18.0,39.0,0.0,0.18,0.494,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",5
1991,5,,148,23.0,N,,Mark Carroll (minors),OF,,,,,,,,,,,,,HS,"Holliston HS (Holliston, MA)",5
1990,5,,146,19.0,Y,,Tim Tackett (minors),C,,,,,,,,,,,,,HS,"Waverly HS (Waverly, OH)",5
1989,5,,137,24.0,Y,,Tim Mitchell (minors),1B,,,,,,,,,,,,,HS,"Culver City HS (Culver City, CA)",5
1988,5,,121,12.0,Y,,John Valentin (minors),SS,32.5,1105.0,3917.0,124.0,0.279,0.814,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",5
1987,5,,136,26.0,Y,,Harry Michael (minors),OF,,,,,,,,,,,,,4Yr,"Emporia State University (Emporia, KS)",5
1986,5,,121,14.0,Y,,Steve Bast (minors),LHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",5
1985,5,,127,21.0,Y,,Mike Clarkin (minors),RHP,,,,,,,,,,,,,4Yr,"University of Minnesota (Minneapolis, MN)",5
1984,5,,120,14.0,N,,Steven Boyd (minors),C,,,,,,,,,,,,,4Yr,"Southern Illinois University Carbondale (Carbondale, IL)",5
1983,5,,125,19.0,Y,,Tim Corder (minors),RHP,,,,,,,,,,,,,4Yr,"University of Memphis (Memphis, TN)",5
1982,5,,124,18.0,Y,,Gary Miller-Jones (minors),2B,,,,,,,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",5
1981,5,,122,19.0,Y,,Pete Gonzales (minors),OF,,,,,,,,,,,,,HS,"San Leandro HS (San Leandro, CA)",5
1980,5,,127,24.0,Y,,Ronnie Hill (minors),LHP,,,,,,,,,,,,,HS,"Dixie HS (St. George, UT)",5
1979,5,,130,26.0,Y,,Jim Watkins (minors),OF,,,,,,,,,,,,,4Yr,"University of Florida (Gainesville, FL)",5
1978,5,,128,24.0,Y,,Del Bender (minors),OF,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",5
1977,5,,117,13.0,Y,,Mark Baum (minors),RHP,,,,,,,,,,,,,HS,"Northland HS (Columbus, OH)",5
1976,5,,118,22.0,Y,,Mike Smithson (minors),RHP,6.2,0.0,0.0,0.0,,,240.0,76.0,86.0,4.58,1.37,2.0,4Yr,"University of Tennessee (Knoxville, TN)",5
1975,5,,111,15.0,Y,,Larry Hyman (minors),3B,,,,,,,,,,,,,HS,"Irwin County HS (Ocilla, GA)",5
1974,5,,116,20.0,N,,Craig Brooks (minors),OF,,,,,,,,,,,,,HS,"Richmond HS (Richmond, CA)",5
1973,5,,113,17.0,Y,,Rick Jones (minors),LHP,1.2,0.0,0.0,0.0,,,37.0,6.0,9.0,4.02,1.68,0.0,HS,"Nathan B. Forrest HS (Jacksonville, FL)",5
1972,5,,112,16.0,Y,,William Fewox (minors),RHP,,,,,,,,,,,,,HS,"Truman HS (Independence, MO)",5
1971,5,,113,16.0,Y,,Tom Cassell (minors),SS,,,,,,,,,,,,,4Yr,"Mansfield University of Pennsylvania (Mansfield, PA)",5
1970,5,,114,17.0,Y,,Donald Dudley (minors),RHP,,,,,,,,,,,,,HS,"Central HS (St. Joseph, MO)",5
1969,5,,109,13.0,Y,,Dwight Evans (minors),3B,67.2,2606.0,8996.0,385.0,0.272,0.84,,,,,,,HS,"Chatsworth Charter HS (Chatsworth, CA)",5
1968,5,,104,20.0,N,,Manuel Crespo (minors),SS,,,,,,,,,,,,,HS,"Miami Senior HS (Miami, FL)",5
1967,5,,83,3.0,N,,Mike Witt (minors),OF,,,,,,,,,,,,,HS,"McLane HS (Fresno, CA)",5
1966,5,,84,4.0,Y,,Wayne McGhee (minors),C,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",5
1965,5,,95,15.0,Y,,Amos Otis (minors),SS,42.8,1998.0,7299.0,193.0,0.277,0.768,,,,,,,HS,"Williamson HS (Mobile, AL)",5
2023,6,,178,14.0,Y,"$50,000",CJ Weins (minors),P,,,,,,,,,,,,,4Yr,"Western Kentucky University (Bowling Green, KY)",6
2022,6,,189,23.0,Y,"$32,250",Alex Hoppe (minors),P,,,,,,,,,,,,,4Yr,"University of North Carolina at Greensboro (Greensboro, NC)",6
2021,6,,166,4.0,Y,"$197,500",Daniel McElveny (minors),SS,,,,,,,,,,,,,HS,"Bonita Vista HS (Chula Vista, CA)",6
2019,6,,197,30.0,Y,"$200,000",Chris Murphy (minors),P,0.1,0.0,0.0,,,,20.0,1.0,2.0,4.91,1.41,1.0,4Yr,"University of San Diego (San Diego, CA)",6
2018,6,,190,26.0,Y,"$40,000",Devlin Granberg (minors),OF,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",6
2017,6,,191,26.0,Y,"$175,000",Zach Schellenger (minors),RHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",6
2016,6,,178,12.0,Y,"$250,000",Stephen Nogosek (minors),RHP,-0.3,8.0,1.0,0.0,0.0,0.0,33.0,1.0,4.0,5.02,1.5,0.0,4Yr,"University of Oregon (Eugene, OR)",6
2015,6,,171,6.0,Y,"$320,000",Travis Lakins Sr. (minors),RHP,0.6,2.0,0.0,0.0,,,68.0,4.0,8.0,4.84,1.5,1.0,4Yr,"The Ohio State University (Columbus, OH)",6
2014,6,,194,29.0,Y,"$211,800",Danny Mars (minors),CF,,,,,,,,,,,,,JC,"Chipola College (Marianna, FL)",6
2013,6,,173,7.0,Y,"$254,900",Jordon Austin (minors),CF,,,,,,,,,,,,,HS,"Forest HS (Ocala, FL)",6
