Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2005,2,,72,24.0,Y,"$485,000",Ralph Henriquez (minors),C,,,,,,,,,,,,,HS,"Key West HS (Key West, FL)",2
2004,2,,64,23.0,Y,"$575,000",Hunter Pence (minors),OF,30.9,1707.0,6420.0,244.0,0.279,0.794,,,,,,,4Yr,"University of Texas at Arlington (Arlington, TX)",2
2003,2,,59,22.0,Y,"$625,000",Jason Hirsh (minors),RHP,-0.3,30.0,50.0,0.0,0.06,0.138,32.0,8.0,11.0,5.32,1.45,0.0,4Yr,"California Lutheran University (Thousand Oaks, CA)",2
2002,2,,70,29.0,Y,"$550,000",Mitch Talbot (minors),RHP,-0.5,4.0,7.0,0.0,0.0,0.0,43.0,12.0,19.0,5.3,1.65,0.0,HS,"Canyon View HS (Cedar City, UT)",2
2001,2,,54,10.0,Y,"$675,000",Mike Rodriguez (minors),OF,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",2
2000,2,,67,27.0,Y,"$415,000",Chad Qualls (minors),RHP,5.8,667.0,6.0,0.0,0.0,0.0,844.0,52.0,48.0,3.89,1.28,74.0,4Yr,"University of Nevada, Reno (Reno, NV)",2
1999,2,,55,4.0,Y,"$605,000",*Jay Perez (minors),C,,,,,,,,,,,,,HS,"Seymour HS (Seymour, CT)",2
1999,2,,80,29.0,Y,"$365,000",Travis Anderson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Washington (Seattle, WA)",2
1997,2,,68,16.0,Y,,Cameron Hahn (minors),C,,,,,,,,,,,,,HS,"Louisville Male Traditional HS (Louisville, KY)",2
1996,2,,54,19.0,Y,,John Huber (minors),RHP,,,,,,,,,,,,,HS,"Lakota West HS (West Chester, OH)",2
1995,2,,52,22.0,Y,,Eric Ireland (minors),RHP,,,,,,,,,,,,,HS,"Millikan HS (Long Beach, CA)",2
1994,2,,51,17.0,Y,,Dan Lock (minors),LHP,,,,,,,,,,,,,4Yr,"Yale University (New Haven, CT)",2
1992,2,,39,1.0,Y,,Dave Landaker (minors),SS,,,,,,,,,,,,,HS,"Royal HS (Simi Valley, CA)",2
1991,2,,48,4.0,Y,,*Buck McNabb (minors),OF,,,,,,,,,,,,,HS,"Fort Walton Beach HS (Fort Walton Beach, FL)",2
1991,2,,49,5.0,Y,,*Jim Lewis (minors),RHP,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",2
1991,2,,50,6.0,Y,,Eddy Ramos (minors),3B,,,,,,,,,,,,,HS,"American HS (Miami, FL)",2
1990,2,,55,15.0,Y,,Gary Mota (minors),OF,,,,,,,,,,,,,JC,"Fullerton College (Fullerton, CA)",2
1989,2,,35,5.0,Y,,*Brian Hunter (minors),OF,7.4,1000.0,3347.0,25.0,0.264,0.66,,,,,,,HS,"Fort Vancouver HS (Vancouver, WA)",2
1989,2,,42,12.0,Y,,Jermaine Swinton (minors),OF,,,,,,,,,,,,,HS,"Fort Hamilton HS (Brooklyn, NY)",2
1988,2,,37,7.0,Y,,Mica Lewis (minors),SS,,,,,,,,,,,,,4Yr,"California State University, Los Angeles (Los Angeles, CA)",2
1988,2,,52,22.0,Y,,*Dave Silvestri (minors),SS,-1.3,181.0,336.0,6.0,0.202,0.624,,,,,,,4Yr,"University of Missouri (Columbia, MO)",2
1987,2,,54,22.0,Y,,Randy Hennis (minors),RHP,0.6,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.41,0.0,4Yr,"University of California, Los Angeles (Los Angeles, CA)",2
1986,2,,41,13.0,Y,,Mike Hook (minors),LHP,,,,,,,,,,,,,HS,"Santana HS (Santee, CA)",2
1985,2,,40,12.0,Y,,Bert Hunter (minors),SS,,,,,,,,,,,,,HS,"Norte Vista HS (Riverside, CA)",2
1984,2,,34,6.0,Y,,*Terry Green (minors),SS,,,,,,,,,,,,,HS,"Stringtown HS (Stringtown, OK)",2
1984,2,,45,17.0,Y,,Karl Allaire (minors),SS,,,,,,,,,,,,,JC,"Community College of Rhode Island (Warwick, RI)",2
1982,2,,43,15.0,Y,,Louie Meadows (minors),1B,-0.8,102.0,127.0,5.0,0.173,0.539,,,,,,,4Yr,"North Carolina State University (Raleigh, NC)",2
1979,2,,34,8.0,Y,,Ty Gainey (minors),INF,-0.1,57.0,111.0,1.0,0.216,0.581,,,,,,,HS,"Cheraw HS (Cheraw, SC)",2
1978,2,,37,11.0,Y,,Danny Heep (minors),OF,0.3,883.0,1961.0,30.0,0.257,0.688,2.0,0.0,0.0,9.0,2.0,0.0,4Yr,"St. Mary's University (San Antonio, TX)",2
1977,2,,40,14.0,Y,,Stan Leland (minors),RHP,,,,,,,,,,,,,HS,"Wabash HS (Wabash, IN)",2
1976,2,,25,1.0,Y,,Phil Klimas (minors),3B,,,,,,,,,,,,,4Yr,"St. Xavier University (Orland Park, IL)",2
1975,2,,38,14.0,Y,,Ed Andersen (minors),RHP,,,,,,,,,,,,,HS,"Redwood HS (Larkspur, CA)",2
1974,2,,39,15.0,Y,,Jeff Smith (minors),SS,,,,,,,,,,,,,HS,"Hoggard HS (Wilmington, NC)",2
1973,2,,44,20.0,N,,Scott Gregory (minors),RHP,,,,,,,,,,,,,HS,"Palos Verdes HS (Palos Verdes Estates, CA)",2
1972,2,,33,9.0,Y,,Stan Floyd (minors),C,,,,,,,,,,,,,HS,"George Wythe HS (Richmond, VA)",2
1971,2,,36,12.0,Y,,Art Gardner (minors),LHP,-0.8,86.0,99.0,0.0,0.162,0.371,,,,,,,HS,"South Leake HS (Walnut Grove, MS)",2
1970,2,,31,7.0,Y,,Alton Williams (minors),SS,,,,,,,,,,,,,HS,"Webb HS (Oxford, NC)",2
1969,2,,26,2.0,Y,,Stan Papi (minors),SS,-1.2,225.0,523.0,7.0,0.218,0.584,,,,,,,HS,"Bullard HS (Fresno, CA)",2
1968,2,,23,3.0,Y,,Rich Chiles (minors),OF,0.2,284.0,618.0,6.0,0.254,0.659,,,,,,,HS,"Winters HS (Winters, CA)",2
1967,2,,26,6.0,Y,,Jay Schlueter (minors),OF,0.0,7.0,3.0,0.0,0.333,0.667,,,,,,,HS,"Central HS (Phoenix, AZ)",2
1966,2,,23,3.0,Y,,Ron Crook (minors),LHP,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",2
1965,2,,24,4.0,Y,,Keith Lampard (minors),OF,0.3,62.0,84.0,1.0,0.238,0.682,,,,,,,4Yr,"University of Oregon (Eugene, OR)",2
2023,3,,99,29.0,Y,"$497,500",Jake Bloss (minors),P,,,,,,,,,,,,,4Yr,"Georgetown University (Washington, DC)",3
2022,3,,103,23.0,Y,"$487,500",Michael Knorr (minors),P,,,,,,,,,,,,,4Yr,"Coastal Carolina University (Conway, SC)",3
2021,3,,87,16.0,Y,"$1,500,000",Tyler Whitaker (minors),SS,,,,,,,,,,,,,HS,"Bishop Gorman HS (Las Vegas, NV)",3
2020,3,,101,29.0,Y,"$577,000",Tyler Brown (minors),P,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",3
2019,3,,106,28.0,Y,"$500,000",Jordan Brewer (minors),CF,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",3
2018,3,,102,24.0,Y,"$535,000",Jeremy Pe�a (minors),SS,8.7,286.0,1098.0,32.0,0.259,0.71,,,,,,,4Yr,"University of Maine (Orono, ME)",3
2017,3,,91,16.0,Y,"$450,000",Tyler Ivey (minors),RHP,-0.1,0.0,0.0,0.0,,,1.0,0.0,0.0,7.71,1.5,0.0,JC,"Grayson College (Denison, TX)",3
2016,3,,97,20.0,Y,"$614,000",Jake Rogers (minors),C,1.2,180.0,556.0,31.0,0.205,0.694,1.0,0.0,0.0,18.0,3.0,0.0,4Yr,"Tulane University (New Orleans, LA)",3
2015,3,,79,4.0,Y,"$1,000,000",Riley Ferrell (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",3
2014,3,,75,1.0,Y,"$748,600",J.D. Davis (minors),3B,3.1,594.0,1742.0,68.0,0.261,0.775,3.0,0.0,0.0,3.38,1.13,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",3
2013,3,,74,1.0,Y,"$747,700",Kent Emanuel (minors),LHP,0.4,0.0,0.0,0.0,,,10.0,1.0,0.0,2.55,0.91,0.0,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",3
2012,3,,96,1.0,Y,"$495,200",Brady Rodgers (minors),RHP,-0.9,0.0,0.0,0.0,,,8.0,0.0,1.0,15.53,2.4,0.0,4Yr,"Arizona State University (Tempe, AZ)",3
2011,3,,99,9.0,Y,"$750,000",Jack Armstrong (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",3
2010,3,,90,8.0,Y,"$550,000",Austin Wates (minors),RF,,,,,,,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",3
2009,3,,100,20.0,Y,"$330,300",Telvin Nash (minors),LF,,,,,,,,,,,,,HS,"Griffin HS (Griffin, GA)",3
2009,3s,,111,31.0,Y,"$274,500",*Jonathan Meyer (minors),3B,,,,,,,,,,,,,HS,"Simi Valley HS (Simi Valley, CA)",3
2008,3,,88,11.0,N,,Chase Davidson (minors),1B,,,,,,,,,,,,,HS,"Milton HS (Milton, GA)",3
2008,3s,,109,32.0,Y,"$700,000",*Ross Seaton (minors),RHP,,,,,,,,,,,,,HS,"Second Baptist School (Houston, TX)",3
2007,3,,111,17.0,N,,Derek Dietrich (minors),3B,5.4,746.0,2191.0,84.0,0.245,0.762,,,,,,,HS,"St. Ignatius HS (Cleveland, OH)",3
2006,3,,99,23.0,Y,"$390,000",Nicholas Moresi (minors),OF,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",3
2005,3,,89,9.0,Y,"$289,000",*Tommy Manzella (minors),SS,-1.4,90.0,263.0,1.0,0.224,0.528,,,,,,,4Yr,"Tulane University (New Orleans, LA)",3
2005,3,,104,24.0,N,,Josh Lindblom (minors),RHP,0.5,110.0,4.0,0.0,0.0,0.0,134.0,7.0,12.0,4.78,1.4,1.0,HS,"Harrison HS (West Lafayette, IN)",3
2004,3,,94,23.0,Y,"$400,000",Jordan Parraz (minors),OF,,,,,,,,,,,,,JC,"College of Southern Nevada (Henderson, NV)",3
2003,3,,89,22.0,N,,Drew Stubbs (minors),OF,7.9,911.0,2834.0,92.0,0.242,0.704,,,,,,,HS,"Atlanta HS (Atlanta, TX)",3
2002,3,,101,29.0,Y,,Rory Shortell (minors),RHP,,,,,,,,,,,,,4Yr,"San Diego State University (San Diego, CA)",3
2001,3,,86,10.0,Y,"$300,000",Kirk Saarloos (minors),RHP,1.1,83.0,41.0,0.0,0.073,0.217,165.0,29.0,30.0,5.02,1.53,2.0,4Yr,"California State University, Fullerton (Fullerton, CA)",3
2000,3,,97,27.0,Y,"$450,000",Tony Pluta (minors),RHP,,,,,,,,,,,,,HS,"Las Vegas HS (Las Vegas, NV)",3
1999,3,,113,29.0,Y,,Jimmy Barrett (minors),RHP,,,,,,,,,,,,,HS,"Fort Hill HS (Cumberland, MD)",3
