Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
1984,2,,35,7.0,Y,,Matt Kinzer (minors),RHP,-1.5,8.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,13.2,2.33,0.0,4Yr,"Purdue University (West Lafayette, IN)",2
1983,2,,40,12.0,Y,,*Paul Oates (minors),LHP,,,,,,,,,,,,,HS,"Bishop Alemany HS (Mission Hills, CA)",2
1983,2,,52,24.0,N,,Gary Green (minors),SS,0.1,106.0,180.0,0.0,0.222,0.53,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",2
1982,2,,49,21.0,Y,,Tim Wallace (minors),C,,,,,,,,,,,,,4Yr,"Wofford College (Spartanburg, SC)",2
1980,2,,41,15.0,N,,Dan Plesac (minors),LHP,16.9,441.0,15.0,0.0,0.067,0.133,1064.0,65.0,71.0,3.64,1.29,158.0,HS,"Crown Point HS (Crown Point, IN)",2
1978,2,,41,15.0,Y,,Dave Kable (minors),1B,,,,,,,,,,,,,HS,"West HS (Columbus, OH)",2
1977,2,,32,6.0,N,,Ricky Wright (minors),LHP,0.7,22.0,8.0,0.0,0.125,0.375,55.0,3.0,3.0,4.3,1.58,0.0,HS,"Paris HS (Paris, TX)",2
1976,2,,39,15.0,Y,,Walt Pierce (minors),3B,,,,,,,,,,,,,HS,"Wilcox HS (Santa Clara, CA)",2
1975,2,,40,16.0,Y,,Kelly Paris (minors),SS,-1.0,92.0,212.0,3.0,0.217,0.557,,,,,,,HS,"William Howard Taft Charter HS (Woodland Hills, CA)",2
1974,2,,37,13.0,Y,,Robert Hrapman (minors),SS,,,,,,,,,,,,,4Yr,"Northwestern State University of Louisiana (Natchitoches, LA)",2
1973,2,,36,12.0,Y,,Ron Selak (minors),RHP,,,,,,,,,,,,,HS,"El Cerrito HS (El Cerrito, CA)",2
1972,2,,45,21.0,Y,,Gary Blackwell (minors),SS,,,,,,,,,,,,,HS,"Ben C. Rain HS (Mobile, AL)",2
1971,2,,32,8.0,Y,,Gary Christophel (minors),LHP,,,,,,,,,,,,,HS,"Mount Healthy HS (Cincinnati, OH)",2
1970,2,,35,11.0,Y,,Ron Kinner (minors),C,,,,,,,,,,,,,HS,"Dunbar HS (Burleson, TX)",2
1969,2,,44,20.0,Unk,,John Nixon (minors),SS,,,,,,,,,,,,,HS,"New Hanover HS (Wilmington, NC)",2
1968,2,,39,19.0,N,,Wade Boyett (minors),RHP,,,,,,,,,,,,,HS,"Davidson HS (Mobile, AL)",2
1967,2,,30,10.0,Y,,Jerry Reuss (minors),LHP,35.1,552.0,1024.0,1.0,0.167,0.415,628.0,220.0,191.0,3.64,1.32,11.0,HS,"Ritenour HS (St. Louis, MO)",2
